date,INDPRO,200dma,indpro_signal
1997-02-19,78.7993,76.74495050000007,1.0
1997-02-20,78.7993,76.76319700000008,1.0
1997-02-21,78.7993,76.78144350000008,1.0
1997-02-24,78.7993,76.7996900000001,1.0
1997-02-25,78.7993,76.8179365000001,1.0
1997-02-26,78.7993,76.8361830000001,1.0
1997-02-27,78.7993,76.85442950000011,1.0
1997-02-28,78.7993,76.87267600000011,1.0
1997-03-03,79.2746,76.89329900000011,1.0
1997-03-04,79.2746,76.91392200000013,1.0
1997-03-05,79.2746,76.93454500000013,1.0
1997-03-06,79.2746,76.95516800000013,1.0
1997-03-07,79.2746,76.97579100000013,1.0
1997-03-10,79.2746,76.99356900000015,1.0
1997-03-11,79.2746,77.01134700000016,1.0
1997-03-12,79.2746,77.02912500000016,1.0
1997-03-13,79.2746,77.04690300000017,1.0
1997-03-14,79.2746,77.06468100000018,1.0
1997-03-17,79.2746,77.08245900000018,1.0
1997-03-18,79.2746,77.10023700000019,1.0
1997-03-19,79.2746,77.1180150000002,1.0
1997-03-20,79.2746,77.1357930000002,1.0
1997-03-21,79.2746,77.15357100000021,1.0
1997-03-24,79.2746,77.17134900000022,1.0
1997-03-25,79.2746,77.18912700000023,1.0
1997-03-26,79.2746,77.20690500000023,1.0
1997-03-27,79.2746,77.22468300000024,1.0
1997-03-28,79.2746,77.24246100000025,1.0
1997-03-31,79.2746,77.26023900000025,1.0
1997-04-01,79.3464,77.27837600000026,1.0
1997-04-02,79.3464,77.29651300000027,1.0
1997-04-03,79.3464,77.31465000000027,1.0
1997-04-04,79.3464,77.33278700000028,1.0
1997-04-07,79.3464,77.35092450000029,1.0
1997-04-08,79.3464,77.36906200000028,1.0
1997-04-09,79.3464,77.38719950000029,1.0
1997-04-10,79.3464,77.40533700000029,1.0
1997-04-11,79.3464,77.4234745000003,1.0
1997-04-14,79.3464,77.44161200000029,1.0
1997-04-15,79.3464,77.4597495000003,1.0
1997-04-16,79.3464,77.4778870000003,1.0
1997-04-17,79.3464,77.4960245000003,1.0
1997-04-18,79.3464,77.51416200000031,1.0
1997-04-21,79.3464,77.5322995000003,1.0
1997-04-22,79.3464,77.55043700000031,1.0
1997-04-23,79.3464,77.56857450000031,1.0
1997-04-24,79.3464,77.58671200000032,1.0
1997-04-25,79.3464,77.60484950000031,1.0
1997-04-28,79.3464,77.62298700000032,1.0
1997-04-29,79.3464,77.64112450000033,1.0
1997-04-30,79.3464,77.65926200000033,1.0
1997-05-01,79.773,77.67953250000032,1.0
1997-05-02,79.773,77.69980300000032,1.0
1997-05-05,79.773,77.72007350000031,1.0
1997-05-06,79.773,77.74034400000032,1.0
1997-05-07,79.773,77.76061450000032,1.0
1997-05-08,79.773,77.7790420000003,1.0
1997-05-09,79.773,77.7974695000003,1.0
1997-05-12,79.773,77.8158970000003,1.0
1997-05-13,79.773,77.8343245000003,1.0
1997-05-14,79.773,77.8527520000003,1.0
1997-05-15,79.773,77.8711795000003,1.0
1997-05-16,79.773,77.8896070000003,1.0
1997-05-19,79.773,77.9080345000003,1.0
1997-05-20,79.773,77.9264620000003,1.0
1997-05-21,79.773,77.94488950000029,1.0
1997-05-22,79.773,77.96331700000029,1.0
1997-05-23,79.773,77.98174450000029,1.0
1997-05-26,79.773,78.00017200000029,1.0
1997-05-27,79.773,78.01859950000028,1.0
1997-05-28,79.773,78.03702700000028,1.0
1997-05-29,79.773,78.05545450000028,1.0
1997-05-30,79.773,78.07388200000028,1.0
1997-06-02,80.1365,78.09412700000028,1.0
1997-06-03,80.1365,78.11437200000029,1.0
1997-06-04,80.1365,78.13461700000029,1.0
1997-06-05,80.1365,78.15486200000029,1.0
1997-06-06,80.1365,78.1751070000003,1.0
1997-06-09,80.1365,78.19281000000029,1.0
1997-06-10,80.1365,78.2105130000003,1.0
1997-06-11,80.1365,78.2282160000003,1.0
1997-06-12,80.1365,78.2459190000003,1.0
1997-06-13,80.1365,78.26362200000031,1.0
1997-06-16,80.1365,78.28132500000031,1.0
1997-06-17,80.1365,78.2990280000003,1.0
1997-06-18,80.1365,78.3167310000003,1.0
1997-06-19,80.1365,78.33443400000031,1.0
1997-06-20,80.1365,78.35213700000031,1.0
1997-06-23,80.1365,78.36984000000031,1.0
1997-06-24,80.1365,78.38754300000032,1.0
1997-06-25,80.1365,78.40524600000032,1.0
1997-06-26,80.1365,78.42294900000032,1.0
1997-06-27,80.1365,78.44065200000031,1.0
1997-06-30,80.1365,78.45835500000032,1.0
1997-07-01,80.7798,78.47927450000032,1.0
1997-07-02,80.7798,78.50019400000032,1.0
1997-07-03,80.7798,78.52111350000033,1.0
1997-07-04,80.7798,78.54203300000032,1.0
1997-07-07,80.7798,78.56295250000032,1.0
1997-07-08,80.7798,78.58402050000032,1.0
1997-07-09,80.7798,78.60508850000033,1.0
1997-07-10,80.7798,78.62615650000033,1.0
1997-07-11,80.7798,78.64722450000033,1.0
1997-07-14,80.7798,78.66829250000035,1.0
1997-07-15,80.7798,78.68936050000035,1.0
1997-07-16,80.7798,78.71042850000035,1.0
1997-07-17,80.7798,78.73149650000036,1.0
1997-07-18,80.7798,78.75256450000036,1.0
1997-07-21,80.7798,78.77363250000036,1.0
1997-07-22,80.7798,78.79470050000037,1.0
1997-07-23,80.7798,78.81576850000037,1.0
1997-07-24,80.7798,78.83683650000039,1.0
1997-07-25,80.7798,78.85790450000039,1.0
1997-07-28,80.7798,78.87897250000039,1.0
1997-07-29,80.7798,78.9000405000004,1.0
1997-07-30,80.7798,78.9211085000004,1.0
1997-07-31,80.7798,78.9421765000004,1.0
1997-08-01,81.6119,78.96740500000041,1.0
1997-08-04,81.6119,78.99263350000041,1.0
1997-08-05,81.6119,79.01786200000042,1.0
1997-08-06,81.6119,79.04309050000042,1.0
1997-08-07,81.6119,79.06831900000041,1.0
1997-08-08,81.6119,79.09013200000042,1.0
1997-08-11,81.6119,79.11194500000042,1.0
1997-08-12,81.6119,79.13375800000043,1.0
1997-08-13,81.6119,79.15557100000042,1.0
1997-08-14,81.6119,79.17738400000043,1.0
1997-08-15,81.6119,79.19919700000042,1.0
1997-08-18,81.6119,79.22101000000043,1.0
1997-08-19,81.6119,79.24282300000044,1.0
1997-08-20,81.6119,79.26463600000044,1.0
1997-08-21,81.6119,79.28644900000045,1.0
1997-08-22,81.6119,79.30826200000044,1.0
1997-08-25,81.6119,79.33007500000045,1.0
1997-08-26,81.6119,79.35188800000044,1.0
1997-08-27,81.6119,79.37370100000045,1.0
1997-08-28,81.6119,79.39551400000045,1.0
1997-08-29,81.6119,79.41732700000045,1.0
1997-09-01,82.4022,79.44309150000045,1.0
1997-09-02,82.4022,79.46885600000046,1.0
1997-09-03,82.4022,79.49462050000047,1.0
1997-09-04,82.4022,79.52038500000047,1.0
1997-09-05,82.4022,79.54614950000047,1.0
1997-09-08,82.4022,79.56948950000047,1.0
1997-09-09,82.4022,79.59282950000048,1.0
1997-09-10,82.4022,79.61616950000047,1.0
1997-09-11,82.4022,79.63950950000047,1.0
1997-09-12,82.4022,79.66284950000046,1.0
1997-09-15,82.4022,79.68618950000047,1.0
1997-09-16,82.4022,79.70952950000046,1.0
1997-09-17,82.4022,79.73286950000046,1.0
1997-09-18,82.4022,79.75620950000047,1.0
1997-09-19,82.4022,79.77954950000046,1.0
1997-09-22,82.4022,79.80288950000046,1.0
1997-09-23,82.4022,79.82622950000045,1.0
1997-09-24,82.4022,79.84956950000046,1.0
1997-09-25,82.4022,79.87290950000045,1.0
1997-09-26,82.4022,79.89624950000045,1.0
1997-09-29,82.4022,79.91958950000044,1.0
1997-09-30,82.4022,79.94292950000045,1.0
1997-10-01,83.1064,79.96979050000044,1.0
1997-10-02,83.1064,79.99665150000044,1.0
1997-10-03,83.1064,80.02351250000044,1.0
1997-10-06,83.1064,80.05037350000045,1.0
1997-10-07,83.1064,80.07723450000044,1.0
1997-10-08,83.1064,80.10341100000045,1.0
1997-10-09,83.1064,80.12958750000044,1.0
1997-10-10,83.1064,80.15576400000045,1.0
1997-10-13,83.1064,80.18194050000045,1.0
1997-10-14,83.1064,80.20811700000044,1.0
1997-10-15,83.1064,80.23429350000045,1.0
1997-10-16,83.1064,80.26047000000045,1.0
1997-10-17,83.1064,80.28664650000046,1.0
1997-10-20,83.1064,80.31282300000045,1.0
1997-10-21,83.1064,80.33899950000045,1.0
1997-10-22,83.1064,80.36517600000046,1.0
1997-10-23,83.1064,80.39135250000045,1.0
1997-10-24,83.1064,80.41752900000046,1.0
1997-10-27,83.1064,80.44370550000046,1.0
1997-10-28,83.1064,80.46988200000047,1.0
1997-10-29,83.1064,80.49605850000046,1.0
1997-10-30,83.1064,80.52223500000046,1.0
1997-10-31,83.1064,80.54841150000047,1.0
1997-11-03,83.7534,80.57782300000046,1.0
1997-11-04,83.7534,80.60723450000046,1.0
1997-11-05,83.7534,80.63664600000045,1.0
1997-11-06,83.7534,80.66605750000045,1.0
1997-11-07,83.7534,80.69546900000044,1.0
1997-11-10,83.7534,80.72023950000045,1.0
1997-11-11,83.7534,80.74501000000043,1.0
1997-11-12,83.7534,80.76978050000044,1.0
1997-11-13,83.7534,80.79455100000042,1.0
1997-11-14,83.7534,80.81932150000043,1.0
1997-11-17,83.7534,80.84409200000042,1.0
1997-11-18,83.7534,80.86886250000042,1.0
1997-11-19,83.7534,80.8936330000004,1.0
1997-11-20,83.7534,80.91840350000041,1.0
1997-11-21,83.7534,80.9431740000004,1.0
1997-11-24,83.7534,80.9679445000004,1.0
1997-11-25,83.7534,80.99271500000039,1.0
1997-11-26,83.7534,81.01748550000039,1.0
1997-11-27,83.7534,81.04225600000038,1.0
1997-11-28,83.7534,81.06702650000038,1.0
1997-12-01,84.1331,81.09369550000036,1.0
1997-12-02,84.1331,81.12036450000036,1.0
1997-12-03,84.1331,81.14703350000035,1.0
1997-12-04,84.1331,81.17370250000035,1.0
1997-12-05,84.1331,81.20037150000034,1.0
1997-12-08,84.1331,81.22466400000033,1.0
1997-12-09,84.1331,81.24895650000032,1.0
1997-12-10,84.1331,81.27324900000032,1.0
1997-12-11,84.1331,81.2975415000003,1.0
1997-12-12,84.1331,81.3218340000003,1.0
1997-12-15,84.1331,81.3461265000003,1.0
1997-12-16,84.1331,81.37041900000028,1.0
1997-12-17,84.1331,81.39471150000027,1.0
1997-12-18,84.1331,81.41900400000027,1.0
1997-12-19,84.1331,81.44329650000026,1.0
1997-12-22,84.1331,81.46758900000026,1.0
1997-12-23,84.1331,81.49188150000025,1.0
1997-12-24,84.1331,81.51617400000023,1.0
1997-12-25,84.1331,81.54046650000024,1.0
1997-12-26,84.1331,81.56475900000024,1.0
1997-12-29,84.1331,81.58905150000022,1.0
1997-12-30,84.1331,81.61334400000021,1.0
1997-12-31,84.1331,81.63763650000021,1.0
1998-01-01,84.5113,81.6638200000002,1.0
1998-01-02,84.5113,81.69000350000019,1.0
1998-01-05,84.5113,81.71618700000018,1.0
1998-01-06,84.5113,81.74201150000016,1.0
1998-01-07,84.5113,81.76783600000016,1.0
1998-01-08,84.5113,81.79366050000016,1.0
1998-01-09,84.5113,81.81948500000016,1.0
1998-01-12,84.5113,81.84530950000016,1.0
1998-01-13,84.5113,81.87113400000015,1.0
1998-01-14,84.5113,81.89695850000015,1.0
1998-01-15,84.5113,81.92278300000017,1.0
1998-01-16,84.5113,81.94860750000016,1.0
1998-01-19,84.5113,81.97443200000016,1.0
1998-01-20,84.5113,82.00025650000016,1.0
1998-01-21,84.5113,82.02608100000016,1.0
1998-01-22,84.5113,82.05190550000016,1.0
1998-01-23,84.5113,82.07773000000016,1.0
1998-01-26,84.5113,82.10355450000016,1.0
1998-01-27,84.5113,82.12937900000016,1.0
1998-01-28,84.5113,82.15520350000016,1.0
1998-01-29,84.5113,82.18102800000015,1.0
1998-01-30,84.5113,82.20685250000015,1.0
1998-02-02,84.6409,82.23332500000015,1.0
1998-02-03,84.6409,82.25979750000015,1.0
1998-02-04,84.6409,82.28627000000014,1.0
1998-02-05,84.6409,82.31060950000014,1.0
1998-02-06,84.6409,82.33494900000012,1.0
1998-02-09,84.6409,82.3592885000001,1.0
1998-02-10,84.6409,82.3836280000001,1.0
1998-02-11,84.6409,82.40796750000008,1.0
1998-02-12,84.6409,82.43230700000008,1.0
1998-02-13,84.6409,82.45664650000006,1.0
1998-02-16,84.6409,82.48098600000004,1.0
1998-02-17,84.6409,82.50532550000004,1.0
1998-02-18,84.6409,82.52966500000002,1.0
1998-02-19,84.6409,82.5540045,1.0
1998-02-20,84.6409,82.578344,1.0
1998-02-23,84.6409,82.60268349999998,1.0
1998-02-24,84.6409,82.62702299999997,1.0
1998-02-25,84.6409,82.65136249999996,1.0
1998-02-26,84.6409,82.67570199999994,1.0
1998-02-27,84.6409,82.70004149999994,1.0
1998-03-02,84.6684,82.72451849999992,1.0
1998-03-03,84.6684,82.74899549999991,1.0
1998-03-04,84.6684,82.7734724999999,1.0
1998-03-05,84.6684,82.79794949999989,1.0
1998-03-06,84.6684,82.82242649999988,1.0
1998-03-09,84.6684,82.84508599999987,1.0
1998-03-10,84.6684,82.86774549999986,1.0
1998-03-11,84.6684,82.89040499999984,1.0
1998-03-12,84.6684,82.91306449999983,1.0
1998-03-13,84.6684,82.93572399999982,1.0
1998-03-16,84.6684,82.95838349999981,1.0
1998-03-17,84.6684,82.98104299999981,1.0
1998-03-18,84.6684,83.0037024999998,1.0
1998-03-19,84.6684,83.02636199999979,1.0
1998-03-20,84.6684,83.04902149999978,1.0
1998-03-23,84.6684,83.07168099999977,1.0
1998-03-24,84.6684,83.09434049999976,1.0
1998-03-25,84.6684,83.11699999999975,1.0
1998-03-26,84.6684,83.13965949999974,1.0
1998-03-27,84.6684,83.16231899999974,1.0
1998-03-30,84.6684,83.18497849999973,1.0
1998-03-31,84.6684,83.20763799999972,1.0
1998-04-01,84.9827,83.23186899999972,1.0
1998-04-02,84.9827,83.25609999999972,1.0
1998-04-03,84.9827,83.28033099999972,1.0
1998-04-06,84.9827,83.30456199999972,1.0
1998-04-07,84.9827,83.32557649999971,1.0
1998-04-08,84.9827,83.34659099999972,1.0
1998-04-09,84.9827,83.36760549999971,1.0
1998-04-10,84.9827,83.38861999999972,1.0
1998-04-13,84.9827,83.40963449999973,1.0
1998-04-14,84.9827,83.43064899999972,1.0
1998-04-15,84.9827,83.45166349999973,1.0
1998-04-16,84.9827,83.47267799999972,1.0
1998-04-17,84.9827,83.49369249999972,1.0
1998-04-20,84.9827,83.51470699999973,1.0
1998-04-21,84.9827,83.53572149999972,1.0
1998-04-22,84.9827,83.55673599999973,1.0
1998-04-23,84.9827,83.57775049999972,1.0
1998-04-24,84.9827,83.59876499999973,1.0
1998-04-27,84.9827,83.61977949999974,1.0
1998-04-28,84.9827,83.64079399999973,1.0
1998-04-29,84.9827,83.66180849999974,1.0
1998-04-30,84.9827,83.68282299999973,1.0
1998-05-01,85.5129,83.70648849999974,1.0
1998-05-04,85.5129,83.73015399999974,1.0
1998-05-05,85.5129,83.75381949999975,1.0
1998-05-06,85.5129,83.77748499999976,1.0
1998-05-07,85.5129,83.80115049999976,1.0
1998-05-08,85.5129,83.82065549999977,1.0
1998-05-11,85.5129,83.84016049999978,1.0
1998-05-12,85.5129,83.85966549999979,1.0
1998-05-13,85.5129,83.8791704999998,1.0
1998-05-14,85.5129,83.89867549999981,1.0
1998-05-15,85.5129,83.91818049999982,1.0
1998-05-18,85.5129,83.93768549999983,1.0
1998-05-19,85.5129,83.95719049999984,1.0
1998-05-20,85.5129,83.97669549999983,1.0
1998-05-21,85.5129,83.99620049999984,1.0
1998-05-22,85.5129,84.01570549999985,1.0
1998-05-25,85.5129,84.03521049999986,1.0
1998-05-26,85.5129,84.05471549999987,1.0
1998-05-27,85.5129,84.07422049999988,1.0
1998-05-28,85.5129,84.09372549999989,1.0
1998-05-29,85.5129,84.1132304999999,1.0
1998-06-01,84.998,84.1301609999999,1.0
1998-06-02,84.998,84.1470914999999,1.0
1998-06-03,84.998,84.16402199999989,1.0
1998-06-04,84.998,84.18095249999989,1.0
1998-06-05,84.998,84.19788299999989,1.0
1998-06-08,84.998,84.21086199999989,1.0
1998-06-09,84.998,84.22384099999988,1.0
1998-06-10,84.998,84.23681999999988,1.0
1998-06-11,84.998,84.24979899999988,1.0
1998-06-12,84.998,84.26277799999987,1.0
1998-06-15,84.998,84.27575699999987,1.0
1998-06-16,84.998,84.28873599999986,1.0
1998-06-17,84.998,84.30171499999986,1.0
1998-06-18,84.998,84.31469399999986,1.0
1998-06-19,84.998,84.32767299999985,1.0
1998-06-22,84.998,84.34065199999985,1.0
1998-06-23,84.998,84.35363099999984,1.0
1998-06-24,84.998,84.36660999999984,1.0
1998-06-25,84.998,84.37958899999984,1.0
1998-06-26,84.998,84.39256799999983,1.0
1998-06-29,84.998,84.40554699999983,1.0
1998-06-30,84.998,84.41852599999982,1.0
1998-07-01,84.6664,84.42984699999981,1.0
1998-07-02,84.6664,84.44116799999979,1.0
1998-07-03,84.6664,84.45248899999979,1.0
1998-07-06,84.6664,84.46380999999978,1.0
1998-07-07,84.6664,84.47513099999976,1.0
1998-07-08,84.6664,84.48293099999975,1.0
1998-07-09,84.6664,84.49073099999974,1.0
1998-07-10,84.6664,84.49853099999973,1.0
1998-07-13,84.6664,84.50633099999972,1.0
1998-07-14,84.6664,84.51413099999971,1.0
1998-07-15,84.6664,84.5219309999997,1.0
1998-07-16,84.6664,84.52973099999969,1.0
1998-07-17,84.6664,84.53753099999967,1.0
1998-07-20,84.6664,84.54533099999966,1.0
1998-07-21,84.6664,84.55313099999965,1.0
1998-07-22,84.6664,84.56093099999964,1.0
1998-07-23,84.6664,84.56873099999963,1.0
1998-07-24,84.6664,84.57653099999962,1.0
1998-07-27,84.6664,84.58433099999961,1.0
1998-07-28,84.6664,84.5921309999996,1.0
1998-07-29,84.6664,84.59993099999957,1.0
1998-07-30,84.6664,84.60773099999956,1.0
1998-07-31,84.6664,84.61553099999955,1.0
1998-08-03,86.4183,84.63209049999956,1.0
1998-08-04,86.4183,84.64864999999956,1.0
1998-08-05,86.4183,84.66520949999956,1.0
1998-08-06,86.4183,84.68176899999956,1.0
1998-08-07,86.4183,84.69832849999958,1.0
1998-08-10,86.4183,84.71165299999957,1.0
1998-08-11,86.4183,84.72497749999957,1.0
1998-08-12,86.4183,84.73830199999956,1.0
1998-08-13,86.4183,84.75162649999956,1.0
1998-08-14,86.4183,84.76495099999957,1.0
1998-08-17,86.4183,84.77827549999957,1.0
1998-08-18,86.4183,84.79159999999956,1.0
1998-08-19,86.4183,84.80492449999956,1.0
1998-08-20,86.4183,84.81824899999955,1.0
1998-08-21,86.4183,84.83157349999956,1.0
1998-08-24,86.4183,84.84489799999956,1.0
1998-08-25,86.4183,84.85822249999956,1.0
1998-08-26,86.4183,84.87154699999955,1.0
1998-08-27,86.4183,84.88487149999955,1.0
1998-08-28,86.4183,84.89819599999956,1.0
1998-08-31,86.4183,84.91152049999955,1.0
1998-09-01,86.3287,84.92439699999953,1.0
1998-09-02,86.3287,84.93727349999952,1.0
1998-09-03,86.3287,84.9501499999995,1.0
1998-09-04,86.3287,84.96302649999949,1.0
1998-09-07,86.3287,84.97400449999948,1.0
1998-09-08,86.3287,84.98498249999948,1.0
1998-09-09,86.3287,84.99596049999947,1.0
1998-09-10,86.3287,85.00693849999946,1.0
1998-09-11,86.3287,85.01791649999946,1.0
1998-09-14,86.3287,85.02889449999947,1.0
1998-09-15,86.3287,85.03987249999946,1.0
1998-09-16,86.3287,85.05085049999946,1.0
1998-09-17,86.3287,85.06182849999945,1.0
1998-09-18,86.3287,85.07280649999944,1.0
1998-09-21,86.3287,85.08378449999944,1.0
1998-09-22,86.3287,85.09476249999943,1.0
1998-09-23,86.3287,85.10574049999943,1.0
1998-09-24,86.3287,85.11671849999942,1.0
1998-09-25,86.3287,85.12769649999942,1.0
1998-09-28,86.3287,85.13867449999941,1.0
1998-09-29,86.3287,85.1496524999994,1.0
1998-09-30,86.3287,85.1606304999994,1.0
1998-10-01,86.9767,85.17484849999941,1.0
1998-10-02,86.9767,85.18906649999941,1.0
1998-10-05,86.9767,85.20328449999941,1.0
1998-10-06,86.9767,85.21750249999941,1.0
1998-10-07,86.9767,85.23172049999941,1.0
1998-10-08,86.9767,85.24404749999941,1.0
1998-10-09,86.9767,85.25637449999942,1.0
1998-10-12,86.9767,85.26870149999942,1.0
1998-10-13,86.9767,85.28102849999942,1.0
1998-10-14,86.9767,85.29335549999944,1.0
1998-10-15,86.9767,85.30568249999943,1.0
1998-10-16,86.9767,85.31800949999945,1.0
1998-10-19,86.9767,85.33033649999945,1.0
1998-10-20,86.9767,85.34266349999945,1.0
1998-10-21,86.9767,85.35499049999946,1.0
1998-10-22,86.9767,85.36731749999946,1.0
1998-10-23,86.9767,85.37964449999947,1.0
1998-10-26,86.9767,85.39197149999947,1.0
1998-10-27,86.9767,85.40429849999947,1.0
1998-10-28,86.9767,85.41662549999948,1.0
1998-10-29,86.9767,85.42895249999948,1.0
1998-10-30,86.9767,85.4412794999995,1.0
1998-11-02,86.9005,85.4532254999995,1.0
1998-11-03,86.9005,85.4651714999995,1.0
1998-11-04,86.9005,85.47711749999951,1.0
1998-11-05,86.9005,85.48906349999952,1.0
1998-11-06,86.9005,85.50100949999953,1.0
1998-11-09,86.9005,85.51230749999954,1.0
1998-11-10,86.9005,85.52360549999953,1.0
1998-11-11,86.9005,85.53490349999954,1.0
1998-11-12,86.9005,85.54620149999955,1.0
1998-11-13,86.9005,85.55749949999955,1.0
1998-11-16,86.9005,85.56879749999956,1.0
1998-11-17,86.9005,85.58009549999957,1.0
1998-11-18,86.9005,85.59139349999958,1.0
1998-11-19,86.9005,85.60269149999958,1.0
1998-11-20,86.9005,85.61398949999959,1.0
1998-11-23,86.9005,85.6252874999996,1.0
1998-11-24,86.9005,85.6365854999996,1.0
1998-11-25,86.9005,85.64788349999961,1.0
1998-11-26,86.9005,85.65918149999962,1.0
1998-11-27,86.9005,85.67047949999962,1.0
1998-11-30,86.9005,85.68177749999963,1.0
1998-12-01,87.2514,85.69482999999964,1.0
1998-12-02,87.2514,85.70788249999966,1.0
1998-12-03,87.2514,85.72093499999966,1.0
1998-12-04,87.2514,85.73398749999967,1.0
1998-12-07,87.2514,85.74690249999969,1.0
1998-12-08,87.2514,85.7598174999997,1.0
1998-12-09,87.2514,85.7727324999997,1.0
1998-12-10,87.2514,85.78564749999973,1.0
1998-12-11,87.2514,85.79856249999973,1.0
1998-12-14,87.2514,85.81147749999974,1.0
1998-12-15,87.2514,85.82439249999976,1.0
1998-12-16,87.2514,85.83730749999977,1.0
1998-12-17,87.2514,85.85022249999979,1.0
1998-12-18,87.2514,85.8631374999998,1.0
1998-12-21,87.2514,85.8760524999998,1.0
1998-12-22,87.2514,85.88896749999982,1.0
1998-12-23,87.2514,85.90188249999983,1.0
1998-12-24,87.2514,85.91479749999984,1.0
1998-12-25,87.2514,85.92771249999986,1.0
1998-12-28,87.2514,85.94062749999986,1.0
1998-12-29,87.2514,85.95354249999987,1.0
1998-12-30,87.2514,85.96645749999989,1.0
1998-12-31,87.2514,85.9793724999999,1.0
1999-01-01,87.6357,85.9942089999999,1.0
1999-01-04,87.6357,86.0090454999999,1.0
1999-01-05,87.6357,86.0238819999999,1.0
1999-01-06,87.6357,86.03714699999989,1.0
1999-01-07,87.6357,86.05041199999988,1.0
1999-01-08,87.6357,86.06367699999988,1.0
1999-01-11,87.6357,86.07694199999987,1.0
1999-01-12,87.6357,86.09020699999986,1.0
1999-01-13,87.6357,86.10347199999985,1.0
1999-01-14,87.6357,86.11673699999984,1.0
1999-01-15,87.6357,86.13000199999983,1.0
1999-01-18,87.6357,86.14326699999984,1.0
1999-01-19,87.6357,86.15653199999983,1.0
1999-01-20,87.6357,86.16979699999982,1.0
1999-01-21,87.6357,86.18306199999981,1.0
1999-01-22,87.6357,86.1963269999998,1.0
1999-01-25,87.6357,86.20959199999979,1.0
1999-01-26,87.6357,86.22285699999979,1.0
1999-01-27,87.6357,86.23612199999978,1.0
1999-01-28,87.6357,86.24938699999977,1.0
1999-01-29,87.6357,86.26265199999976,1.0
1999-02-01,88.1298,86.27838749999975,1.0
1999-02-02,88.1298,86.29412299999974,1.0
1999-02-03,88.1298,86.30985849999973,1.0
1999-02-04,88.1298,86.32559399999973,1.0
1999-02-05,88.1298,86.33867849999972,1.0
1999-02-08,88.1298,86.3517629999997,1.0
1999-02-09,88.1298,86.36484749999968,1.0
1999-02-10,88.1298,86.37793199999967,1.0
1999-02-11,88.1298,86.39101649999967,1.0
1999-02-12,88.1298,86.40410099999964,1.0
1999-02-15,88.1298,86.41718549999963,1.0
1999-02-16,88.1298,86.43026999999962,1.0
1999-02-17,88.1298,86.4433544999996,1.0
1999-02-18,88.1298,86.45643899999959,1.0
1999-02-19,88.1298,86.46952349999958,1.0
1999-02-22,88.1298,86.48260799999956,1.0
1999-02-23,88.1298,86.49569249999955,1.0
1999-02-24,88.1298,86.50877699999954,1.0
1999-02-25,88.1298,86.52186149999952,1.0
1999-02-26,88.1298,86.53494599999951,1.0
1999-03-01,88.2987,86.5488749999995,1.0
1999-03-02,88.2987,86.56280399999949,1.0
1999-03-03,88.2987,86.57673299999948,1.0
1999-03-04,88.2987,86.59066199999947,1.0
1999-03-05,88.2987,86.60459099999946,1.0
1999-03-08,88.2987,86.62109449999946,1.0
1999-03-09,88.2987,86.63759799999946,1.0
1999-03-10,88.2987,86.65410149999946,1.0
1999-03-11,88.2987,86.67060499999945,1.0
1999-03-12,88.2987,86.68710849999945,1.0
1999-03-15,88.2987,86.70361199999945,1.0
1999-03-16,88.2987,86.72011549999945,1.0
1999-03-17,88.2987,86.73661899999945,1.0
1999-03-18,88.2987,86.75312249999945,1.0
1999-03-19,88.2987,86.76962599999945,1.0
1999-03-22,88.2987,86.78612949999945,1.0
1999-03-23,88.2987,86.80263299999945,1.0
1999-03-24,88.2987,86.81913649999944,1.0
1999-03-25,88.2987,86.83563999999944,1.0
1999-03-26,88.2987,86.85214349999944,1.0
1999-03-29,88.2987,86.86864699999944,1.0
1999-03-30,88.2987,86.88515049999944,1.0
1999-03-31,88.2987,86.90165399999944,1.0
1999-04-01,88.4947,86.91913749999944,1.0
1999-04-02,88.4947,86.93662099999943,1.0
1999-04-05,88.4947,86.95410449999943,1.0
1999-04-06,88.4947,86.97158799999943,1.0
1999-04-07,88.4947,86.99072949999943,1.0
1999-04-08,88.4947,87.00987099999944,1.0
1999-04-09,88.4947,87.02901249999944,1.0
1999-04-12,88.4947,87.04815399999944,1.0
1999-04-13,88.4947,87.06729549999946,1.0
1999-04-14,88.4947,87.08643699999946,1.0
1999-04-15,88.4947,87.10557849999947,1.0
1999-04-16,88.4947,87.12471999999947,1.0
1999-04-19,88.4947,87.14386149999947,1.0
1999-04-20,88.4947,87.16300299999948,1.0
1999-04-21,88.4947,87.18214449999948,1.0
1999-04-22,88.4947,87.20128599999948,1.0
1999-04-23,88.4947,87.2204274999995,1.0
1999-04-26,88.4947,87.2395689999995,1.0
1999-04-27,88.4947,87.25871049999951,1.0
1999-04-28,88.4947,87.27785199999951,1.0
1999-04-29,88.4947,87.29699349999952,1.0
1999-04-30,88.4947,87.31613499999952,1.0
1999-05-03,89.0447,87.33802649999953,1.0
1999-05-04,89.0447,87.35991799999952,1.0
1999-05-05,89.0447,87.38180949999952,1.0
1999-05-06,89.0447,87.40370099999953,1.0
1999-05-07,89.0447,87.42559249999952,1.0
1999-05-10,89.0447,87.43872449999952,1.0
1999-05-11,89.0447,87.45185649999951,1.0
1999-05-12,89.0447,87.46498849999949,1.0
1999-05-13,89.0447,87.47812049999948,1.0
1999-05-14,89.0447,87.49125249999946,1.0
1999-05-17,89.0447,87.50438449999945,1.0
