date,AUDCHF,21dma,200dma,audchf_signal
2020-06-02,0.6520100235939026,0.6334261894226074,0.6510712945461273,0.0
2020-06-03,0.6649019718170166,0.6355453303882054,0.6510830545425415,0.0
2020-06-04,0.6659150123596191,0.6374600927035013,0.6511058795452118,0.0
2020-06-05,0.6631500124931335,0.6393671404747736,0.6511015295982361,0.0
2020-06-08,0.6725000143051147,0.6412638085229057,0.6511390295624733,0.0
2020-06-09,0.6721000075340271,0.6430452380861554,0.6511754795908928,0.0
2020-06-10,0.6599720120429993,0.6444386669567653,0.6511382395029068,0.0
2020-06-11,0.6575949788093567,0.6459398553484962,0.6510931143164634,0.0
2020-06-12,0.6448699831962585,0.6468050934019542,0.6509585642814636,0.0
2020-06-15,0.6492800116539001,0.6477362854140145,0.6508216643333435,0.0
2020-06-16,0.6603800058364868,0.649445618901934,0.650718464255333,0.0
2020-06-17,0.6558200120925903,0.6504870482853481,0.6505977141857148,0.0
2020-06-18,0.6523299813270569,0.6513094277608962,0.6504441639780998,1.0
2020-06-19,0.6526700258255005,0.6520998108954656,0.6503084641695023,1.0
2020-06-22,0.6496999859809875,0.6526854776200794,0.6501638641953469,1.0
2020-06-23,0.6563310027122498,0.6536721927779061,0.6500383692979813,1.0
2020-06-24,0.6555789709091187,0.6546040489560082,0.6499085140228271,1.0
2020-06-25,0.6500700116157532,0.6549980498495556,0.6497566640377045,1.0
2020-06-26,0.6524999737739563,0.6555528101466951,0.6496475139260292,1.0
2020-06-29,0.6502569913864136,0.6560762382688976,0.6495439487695694,1.0
2020-06-30,0.6535199880599976,0.6567357608250209,0.6494587486982346,1.0
2020-07-01,0.652999997138977,0.6567829024224054,0.6493723487854004,1.0
2020-07-02,0.6535599827766418,0.6562428077061971,0.6492927485704422,1.0
2020-07-03,0.6542569994926453,0.6556876642363412,0.6492111334204673,1.0
2020-07-06,0.6565369963645935,0.6553727587064108,0.6491453683376313,1.0
2020-07-07,0.6569399833679199,0.6546318048522586,0.6490629681944847,1.0
2020-07-08,0.6542459726333618,0.6537816127141317,0.6490049481391906,1.0
2020-07-09,0.6554399728775024,0.6535658013252985,0.648938598036766,1.0
2020-07-10,0.6543300151824951,0.6534103268668765,0.6488439482450485,1.0
2020-07-13,0.6535599827766418,0.6538241363707042,0.6487505981326103,1.0
2020-07-14,0.6528000235557556,0.6539917559850783,0.64866614818573,1.0
2020-07-15,0.6554999947547913,0.6537593745049977,0.648605198264122,1.0
2020-07-16,0.6607000231742859,0.6539917559850783,0.6485737982392311,1.0
2020-07-17,0.6593220233917236,0.6543247103691101,0.6485038083791733,1.0
2020-07-20,0.6569669842720032,0.6545293274379912,0.6483975434303284,1.0
2020-07-21,0.6589000225067139,0.6549674244154067,0.6483124536275864,1.0
2020-07-22,0.6654390096664429,0.655401139032273,0.6482684987783432,1.0
2020-07-23,0.6637449860572815,0.6557899968964713,0.64823122382164,1.0
2020-07-24,0.6564000248908997,0.6560914261000497,0.6481436690688134,1.0
2020-07-27,0.653689980506897,0.6561480930873326,0.6480403688549995,1.0
2020-07-28,0.6582729816436768,0.656529806909107,0.647945468723774,1.0
2020-07-29,0.6569210290908813,0.656691761243911,0.6478363239765167,1.0
2020-07-30,0.6543869972229004,0.656757808866955,0.6477166789770127,1.0
2020-07-31,0.6545000076293945,0.6568025719551813,0.647607578933239,1.0
2020-08-03,0.6527600288391113,0.6567312876383463,0.6474801340699196,1.0
2020-08-04,0.6527000069618225,0.6565485738572621,0.647342033982277,1.0
2020-08-05,0.6549000144004822,0.6564514324778602,0.647209084033966,1.0
2020-08-06,0.6536499857902527,0.6564230521519979,0.6470662838220597,1.0
2020-08-07,0.6580349802970886,0.656546623933883,0.6469572585821152,1.0
2020-08-10,0.6531789898872375,0.6564918132055373,0.6468150535225868,1.0
2020-08-11,0.6549699902534485,0.6565589564187186,0.6466857635974884,1.0
2020-08-12,0.6554819941520691,0.6566866693042573,0.6465446585416794,1.0
2020-08-13,0.6532440185546875,0.6565792418661571,0.646400878727436,1.0
2020-08-14,0.6502969861030579,0.6560838591484797,0.6462208986282348,1.0
2020-08-17,0.6535189747810364,0.6558075235003517,0.6460694935917854,1.0
2020-08-18,0.6535999774932861,0.6556471898442223,0.6459374684095383,1.0
2020-08-19,0.6547009944915771,0.6554472361292157,0.6458159384131431,1.0
2020-08-20,0.6572840213775635,0.6550589033535549,0.6457179236412048,1.0
2020-08-21,0.6535000205039978,0.6545710478510175,0.6456298738718033,1.0
2020-08-24,0.6530200242996216,0.6544100954419091,0.6455247241258621,1.0
2020-08-25,0.6538569927215576,0.6544180484045119,0.6454325091838836,1.0
2020-08-26,0.6536099910736084,0.6541960012345087,0.6453207740187645,1.0
2020-08-27,0.6574100255966187,0.6542192867824009,0.6452427542209626,1.0
2020-08-28,0.660906970500946,0.6545297617004031,0.6451777240633965,1.0
2020-08-31,0.6659070253372192,0.6550729530198234,0.6451194190979004,1.0
2020-09-01,0.6664999723434448,0.6557272360438392,0.6450750589370727,1.0
2020-09-02,0.6704000234603882,0.6565700939723423,0.6450420239567757,1.0
2020-09-03,0.6679289937019348,0.6571905215581259,0.6450056689977646,1.0
2020-09-04,0.6599299907684326,0.6574895694142296,0.644927738904953,1.0
2020-09-07,0.6652269959449768,0.6578320463498434,0.6448714739084244,1.0
2020-09-08,0.6668999791145325,0.6584854267892384,0.6448263537883758,1.0
2020-09-09,0.6618049740791321,0.658810902209509,0.644755108654499,1.0
2020-09-10,0.6637420058250427,0.6592042360986982,0.6446895188093186,1.0
2020-09-11,0.6607069969177246,0.6595596160207476,0.6446222588419914,1.0
2020-09-14,0.6617500185966492,0.6601049985204425,0.6445462590456009,1.0
2020-09-15,0.661300003528595,0.6604755236988976,0.6444820091128349,1.0
2020-09-16,0.662880003452301,0.6609174296969459,0.6444435691833497,1.0
2020-09-17,0.6643360257148743,0.6613762407075792,0.6443914943933486,1.0
2020-09-18,0.6641600131988525,0.6617036688895452,0.6443013444542884,1.0
2020-09-21,0.6644200086593628,0.662223668325515,0.6442418444156647,1.0
2020-09-22,0.6616100072860718,0.6626327151343936,0.6441714444756508,1.0
2020-09-23,0.6599000096321106,0.66292047784442,0.6441150394082069,1.0
2020-09-24,0.6528769731521606,0.6628855722291129,0.6440204843878746,1.0
2020-09-25,0.653439998626709,0.6626965233257839,0.6439175844192505,1.0
2020-09-28,0.6533719897270203,0.6623377147175017,0.6437934893369675,1.0
2020-09-29,0.6553800106048584,0.661836428301675,0.6436720395088196,1.0
2020-09-30,0.6567599773406982,0.6613726190158299,0.6435653394460679,1.0
2020-10-01,0.6598179936408997,0.6608687128339495,0.6434740394353866,1.0
2020-10-02,0.6599060297012329,0.6604866669291541,0.6433670696616173,1.0
2020-10-05,0.6585699915885925,0.6604219050634474,0.6432605695724487,1.0
2020-10-06,0.6581100225448608,0.6600830015682039,0.6431602796912194,1.0
2020-10-07,0.6517999768257141,0.6593639538401649,0.6430287796258927,1.0
2020-10-08,0.6539999842643738,0.6589922876585097,0.6429028794169426,1.0
2020-10-09,0.6578770279884338,0.6587130029996237,0.642800464630127,1.0
2020-10-12,0.6576799750328064,0.6585688591003418,0.6427159544825554,1.0
2020-10-13,0.6552540063858032,0.6582595251855397,0.6426332244277,1.0
2020-10-14,0.6556119918823242,0.6579886674880981,0.6425879544019699,1.0
2020-10-15,0.652209997177124,0.6574805719511849,0.6425060042738915,1.0
2020-10-16,0.6482200026512146,0.6567131422814869,0.6424126541614532,1.0
2020-10-19,0.6490280032157898,0.6559925703775316,0.6422999942302704,1.0
2020-10-20,0.6421369910240173,0.6549314742996579,0.6421618992090226,1.0
2020-10-21,0.63919997215271,0.6538643297694978,0.6420253992080689,1.0
2020-10-22,0.6436200141906738,0.6530890918913341,0.6419154992699623,1.0
2020-10-23,0.6468709707260132,0.6528030917758033,0.6418219491839409,1.0
2020-10-26,0.6450300216674805,0.6524026166825068,0.641715949177742,1.0
2020-10-27,0.6462680101394653,0.6520643319402423,0.6416176843643189,1.0
2020-10-28,0.6474000215530396,0.6516843324615842,0.6415384343266487,1.0
2020-10-29,0.6425079703330994,0.6510056654612223,0.6414413240551948,1.0
2020-10-30,0.6441569924354553,0.6502599034990583,0.6413475289940834,1.0
2020-11-02,0.6427180171012878,0.6494414267085847,0.6412624192237854,1.0
2020-11-03,0.6481310129165649,0.6489443324861073,0.6412242144346237,1.0
2020-11-04,0.6546000242233276,0.6487771897088914,0.6412069144845008,1.0
2020-11-05,0.6545199751853943,0.6489067134403047,0.6411943644285202,1.0
2020-11-06,0.6567680239677429,0.6490385248547509,0.6412291544675827,1.0
2020-11-09,0.6552289724349976,0.6489124269712538,0.6412814491987229,1.0
2020-11-10,0.6643499732017517,0.6492300459316799,0.6413728991150855,1.0
2020-11-11,0.666271984577179,0.6497547115598407,0.6414420139789582,1.0
2020-11-12,0.6676869988441467,0.650329711891356,0.6414942538738251,1.0
2020-11-13,0.6623309850692749,0.6508116636957441,0.6415260437130929,1.0
2020-11-16,0.6648899912834167,0.6516054726782299,0.641592543721199,1.0
2020-11-17,0.6674860119819641,0.6524844254766192,0.6416610988974571,1.0
2020-11-18,0.6649940013885498,0.6535728545415969,0.6417088440060615,1.0
2020-11-19,0.6657199859619141,0.6548357123420352,0.6417562240362167,1.0
2020-11-20,0.6623290181159973,0.6557266172908601,0.6417813691496849,1.0
2020-11-23,0.6653000116348267,0.6566041906674703,0.6418066543340682,1.0
2020-11-24,0.6656399965286255,0.6575856180418105,0.6418468543887138,1.0
2020-11-25,0.6710699796676636,0.65876666420982,0.6419142043590546,1.0
2020-11-26,0.668749988079071,0.6597833292824882,0.6419723942875862,1.0
2020-11-27,0.6665269732475281,0.6609270913260323,0.6420518991351127,1.0
2020-11-30,0.6690800189971924,0.6621139021146865,0.6421641492843628,1.0
2020-12-01,0.6674000024795532,0.6632892347517467,0.6422624492645264,1.0
2020-12-02,0.663860023021698,0.6640382352329436,0.6423583245277404,1.0
2020-12-03,0.6631270051002502,0.6644442819413685,0.6424779394268989,1.0
2020-12-04,0.6623250246047974,0.66481595096134,0.6426022896170616,1.0
2020-12-07,0.662630021572113,0.6650950937044053,0.6427750897407531,1.0
2020-12-08,0.6606510281562805,0.6653532868339902,0.642941654920578,1.0
2020-12-09,0.6582990288734436,0.6650651466278803,0.6430906501412391,1.0
2020-12-10,0.6609060168266296,0.6648096243540446,0.6432251101732254,1.0
2020-12-11,0.6665560007095337,0.6647557673000154,0.64342994004488,1.0
2020-12-14,0.6708700060844421,0.6651623873483568,0.6437178400158882,1.0
2020-12-15,0.6682299971580505,0.6653214352471488,0.6439964398741722,1.0
2020-12-16,0.6690199971199036,0.6653944821584792,0.6442976498603821,1.0
2020-12-17,0.6702100038528442,0.6656428632282075,0.644609699845314,1.0
2020-12-18,0.6737549901008606,0.6660254824729193,0.645015224814415,1.0
2020-12-21,0.6719009876251221,0.6664812905447823,0.6454534298181533,1.0
2020-12-22,0.6708469986915588,0.6667454327855792,0.6459177348017693,1.0
2020-12-23,0.6704869866371155,0.6669762418383643,0.6463955497741699,1.0
2020-12-24,0.6725999712944031,0.6670490985824948,0.6469505044817925,1.0
2020-12-25,0.6758549809455872,0.6673874315761384,0.647492779493332,1.0
2020-12-28,0.6769199967384338,0.6678823374566578,0.6480452793836594,1.0
2020-12-29,0.6736000180244446,0.6680975755055746,0.6485288494825363,1.0
2020-12-30,0.6727970242500305,0.6683545765422639,0.6489644646644592,1.0
2020-12-31,0.6778200268745422,0.6690193386304946,0.649469929933548,1.0
2021-01-01,0.6862289905548096,0.6701194331759498,0.6499778297543526,1.0
2021-01-04,0.6809980273246765,0.6710086237816584,0.6504463547468186,1.0
2021-01-05,0.6753000020980835,0.6716119561876569,0.6508618396520615,1.0
2021-01-06,0.6815940141677856,0.6726092412358239,0.6513200595974922,1.0
2021-01-07,0.6861029863357544,0.6739332392102196,0.6518095746636391,1.0
2021-01-08,0.6876940131187439,0.6752088580812726,0.6522951447963714,1.0
2021-01-11,0.6848499774932861,0.6760799998328799,0.6527909696102142,1.0
