,date,BFCIUS,50dma,200dma,bfcius_signal
1666,2001-05-22,-0.502,-1.2830399999999997,-0.9190449999999994,0.0
1667,2001-05-23,-0.572,-1.2645999999999997,-0.9205949999999994,0.0
1668,2001-05-24,-0.363,-1.2449599999999998,-0.9212099999999994,0.0
1669,2001-05-25,-0.374,-1.22538,-0.9218949999999994,0.0
1670,2001-05-28,-0.411,-1.2090199999999998,-0.9226799999999994,0.0
1671,2001-05-29,-0.323,-1.1872399999999999,-0.9231699999999995,0.0
1672,2001-05-30,-0.432,-1.16154,-0.9241899999999994,0.0
1673,2001-05-31,-0.569,-1.1349200000000002,-0.9261649999999993,0.0
1674,2001-06-01,-0.355,-1.1103399999999999,-0.9273049999999992,0.0
1675,2001-06-04,-0.269,-1.0825799999999999,-0.9284049999999993,0.0
1676,2001-06-05,-0.296,-1.0616999999999996,-0.9294349999999991,0.0
1677,2001-06-06,-0.375,-1.0389999999999997,-0.9306099999999993,0.0
1678,2001-06-07,-0.277,-1.0141799999999999,-0.9313299999999991,0.0
1679,2001-06-08,-0.242,-0.9866799999999998,-0.931369999999999,0.0
1680,2001-06-11,-0.391,-0.9607199999999998,-0.9322499999999989,0.0
1681,2001-06-12,-0.442,-0.9268399999999997,-0.9326799999999991,1.0
1682,2001-06-13,-0.493,-0.8942599999999997,-0.932904999999999,1.0
1683,2001-06-14,-0.563,-0.8684199999999999,-0.9336049999999989,1.0
1684,2001-06-15,-0.63,-0.8354599999999999,-0.9343399999999988,1.0
1685,2001-06-18,-0.642,-0.80592,-0.9352899999999988,1.0
1686,2001-06-19,-0.718,-0.7816,-0.9359649999999988,1.0
1687,2001-06-20,-0.468,-0.7580800000000001,-0.9353899999999987,1.0
1688,2001-06-21,-0.311,-0.73102,-0.9344949999999987,1.0
1689,2001-06-22,-0.498,-0.7071999999999999,-0.9346049999999987,1.0
1690,2001-06-25,-0.483,-0.6881999999999999,-0.9342799999999987,1.0
1691,2001-06-26,-0.429,-0.6675,-0.9339699999999986,1.0
1692,2001-06-27,-0.294,-0.6384399999999999,-0.9329499999999987,1.0
1693,2001-06-28,-0.181,-0.6223799999999998,-0.9310949999999988,1.0
1694,2001-06-29,-0.182,-0.5994599999999999,-0.9292649999999988,1.0
1695,2001-07-02,-0.209,-0.5734599999999999,-0.9271499999999988,1.0
1696,2001-07-03,-0.148,-0.5486199999999998,-0.9248599999999988,1.0
1697,2001-07-04,-0.158,-0.5285599999999998,-0.9227249999999987,1.0
1698,2001-07-05,-0.269,-0.5112799999999997,-0.9215099999999987,1.0
1699,2001-07-06,-0.338,-0.5007199999999998,-0.9199699999999987,1.0
1700,2001-07-09,-0.306,-0.4887799999999999,-0.9180899999999989,1.0
1701,2001-07-10,-0.43,-0.48081999999999986,-0.9173349999999989,1.0
1702,2001-07-11,-0.512,-0.47561999999999993,-0.9169649999999989,1.0
1703,2001-07-12,-0.392,-0.4642799999999999,-0.9160699999999988,1.0
1704,2001-07-13,-0.294,-0.4522999999999999,-0.9137849999999988,1.0
1705,2001-07-16,-0.393,-0.44129999999999986,-0.9116699999999989,1.0
1706,2001-07-17,-0.356,-0.4335199999999999,-0.9086449999999988,1.0
1707,2001-07-18,-0.612,-0.43139999999999984,-0.9063549999999988,1.0
1708,2001-07-19,-0.397,-0.4275199999999998,-0.9012349999999988,1.0
1709,2001-07-20,-0.414,-0.42435999999999985,-0.8974699999999988,1.0
1710,2001-07-23,-0.461,-0.4182599999999998,-0.8946849999999987,1.0
1711,2001-07-24,-0.549,-0.41275999999999974,-0.8923799999999988,1.0
1712,2001-07-25,-0.409,-0.4077799999999997,-0.8889699999999988,1.0
1713,2001-07-26,-0.392,-0.40385999999999966,-0.8867849999999987,1.0
1714,2001-07-27,-0.349,-0.3997599999999997,-0.8846699999999987,1.0
1715,2001-07-30,-0.318,-0.3958199999999997,-0.8824699999999988,1.0
1716,2001-07-31,-0.306,-0.39189999999999975,-0.8804549999999988,1.0
1717,2001-08-01,-0.238,-0.3852199999999998,-0.8776899999999987,1.0
1718,2001-08-02,-0.14,-0.38075999999999977,-0.8740549999999988,1.0
1719,2001-08-03,-0.146,-0.3761999999999998,-0.8707299999999987,1.0
1720,2001-08-06,-0.266,-0.37329999999999985,-0.8686149999999987,1.0
1721,2001-08-07,-0.133,-0.36949999999999983,-0.8666199999999986,1.0
1722,2001-08-08,-0.371,-0.36827999999999983,-0.8654849999999986,1.0
1723,2001-08-09,-0.372,-0.36433999999999983,-0.8647299999999987,1.0
1724,2001-08-10,-0.35,-0.36423999999999984,-0.8641849999999986,1.0
1725,2001-08-13,-0.292,-0.3646999999999999,-0.8635999999999987,1.0
1726,2001-08-14,-0.284,-0.3644599999999999,-0.8626049999999986,1.0
1727,2001-08-15,-0.309,-0.3631399999999999,-0.8612099999999987,1.0
1728,2001-08-16,-0.421,-0.3660199999999999,-0.8599599999999987,1.0
1729,2001-08-17,-0.603,-0.3732399999999999,-0.8587149999999987,1.0
1730,2001-08-20,-0.374,-0.3728999999999999,-0.8561499999999986,1.0
1731,2001-08-21,-0.585,-0.3757599999999999,-0.8551899999999988,1.0
1732,2001-08-22,-0.436,-0.37461999999999995,-0.8536549999999988,1.0
1733,2001-08-23,-0.383,-0.37101999999999996,-0.8515599999999989,1.0
1734,2001-08-24,-0.142,-0.36125999999999997,-0.8483099999999989,1.0
1735,2001-08-27,-0.177,-0.35196,-0.8444249999999989,1.0
1736,2001-08-28,-0.351,-0.34462,-0.8413699999999988,1.0
1737,2001-08-29,-0.395,-0.34315999999999997,-0.8382549999999989,1.0
1738,2001-08-30,-0.556,-0.34806,-0.835404999999999,1.0
1739,2001-08-31,-0.485,-0.34779999999999994,-0.8333449999999991,1.0
1740,2001-09-03,-0.494,-0.34801999999999994,-0.8306649999999991,1.0
1741,2001-09-04,-0.362,-0.34667999999999993,-0.826754999999999,1.0
1742,2001-09-05,-0.502,-0.3508399999999999,-0.823064999999999,1.0
1743,2001-09-06,-0.706,-0.3613399999999999,-0.819464999999999,1.0
1744,2001-09-07,-1.007,-0.3778399999999999,-0.818449999999999,1.0
1745,2001-09-10,-0.825,-0.3901599999999999,-0.816249999999999,1.0
1746,2001-09-11,-0.83,-0.4037999999999999,-0.8139499999999991,1.0
1747,2001-09-12,-0.591,-0.4124599999999999,-0.8106299999999992,1.0
1748,2001-09-13,-1.502,-0.4371199999999999,-0.8124749999999992,1.0
1749,2001-09-14,-1.621,-0.46277999999999986,-0.8156749999999993,1.0
1750,2001-09-17,-1.9489999999999998,-0.49563999999999986,-0.8205699999999994,1.0
1751,2001-09-18,-2.021,-0.5274599999999999,-0.8255949999999993,1.0
1752,2001-09-19,-2.346,-0.5641399999999999,-0.8320149999999993,1.0
1753,2001-09-20,-2.114,-0.5985799999999999,-0.8371749999999993,1.0
1754,2001-09-21,-2.066,-0.6340199999999999,-0.8414749999999994,1.0
1755,2001-09-24,-1.579,-0.6577399999999999,-0.8425949999999994,1.0
1756,2001-09-25,-1.487,-0.6803599999999999,-0.8433349999999994,1.0
1757,2001-09-26,-1.522,-0.6985599999999998,-0.8413299999999994,1.0
1758,2001-09-27,-1.484,-0.7202999999999998,-0.8371299999999994,1.0
1759,2001-09-28,-1.328,-0.7385799999999999,-0.8312899999999993,1.0
1760,2001-10-01,-1.3980000000000001,-0.75732,-0.8257199999999993,1.0
1761,2001-10-02,-1.471,-0.7757600000000001,-0.8247849999999994,1.0
1762,2001-10-03,-1.395,-0.7954800000000002,-0.8238949999999994,1.0
1763,2001-10-04,-1.403,-0.8157000000000001,-0.8245499999999995,1.0
1764,2001-10-05,-1.5030000000000001,-0.8387800000000002,-0.8256249999999994,0.0
1765,2001-10-08,-1.541,-0.8632400000000001,-0.8271749999999994,0.0
1766,2001-10-09,-1.4,-0.8851200000000001,-0.8267299999999994,0.0
1767,2001-10-10,-1.221,-0.9047800000000001,-0.8261599999999995,0.0
1768,2001-10-11,-1.069,-0.9233600000000002,-0.8256399999999994,0.0
1769,2001-10-12,-1.302,-0.9464800000000001,-0.8249699999999993,0.0
1770,2001-10-15,-1.283,-0.9668200000000001,-0.8258149999999992,0.0
1771,2001-10-16,-1.234,-0.9888400000000002,-0.8274199999999992,0.0
1772,2001-10-17,-1.301,-1.0074400000000001,-0.8297799999999991,0.0
1773,2001-10-18,-1.32,-1.0264000000000002,-0.832379999999999,0.0
1774,2001-10-19,-1.187,-1.0431400000000002,-0.835009999999999,0.0
1775,2001-10-22,-1.029,-1.0578800000000002,-0.836504999999999,0.0
1776,2001-10-23,-1.06,-1.0734000000000001,-0.8382399999999991,0.0
1777,2001-10-24,-1.092,-1.0890600000000001,-0.8402199999999992,0.0
1778,2001-10-25,-1.008,-1.1008000000000002,-0.8421099999999992,0.0
1779,2001-10-26,-0.883,-1.1064000000000003,-0.8435049999999993,0.0
1780,2001-10-29,-1.119,-1.1213000000000002,-0.8464399999999992,0.0
1781,2001-10-30,-1.338,-1.1363600000000003,-0.8511899999999991,0.0
1782,2001-10-31,-1.379,-1.1552200000000001,-0.8561249999999991,0.0
1783,2001-11-01,-1.181,-1.17118,-0.8598549999999991,0.0
1784,2001-11-02,-1.075,-1.18984,-0.8623999999999991,0.0
1785,2001-11-05,-1.078,-1.2078600000000002,-0.8649599999999991,0.0
1786,2001-11-06,-1.245,-1.22574,-0.8675199999999991,0.0
1787,2001-11-07,-1.127,-1.24038,-0.870109999999999,0.0
1788,2001-11-08,-0.955,-1.2483600000000001,-0.8724499999999992,0.0
1789,2001-11-09,-0.897,-1.2566000000000002,-0.8748749999999991,0.0
1790,2001-11-12,-1.034,-1.2674,-0.8781949999999991,0.0
1791,2001-11-13,-0.788,-1.27592,-0.8800249999999992,0.0
1792,2001-11-14,-0.667,-1.2792199999999998,-0.8811799999999991,0.0
1793,2001-11-15,-0.668,-1.2784599999999997,-0.8818199999999992,0.0
1794,2001-11-16,-0.606,-1.2704399999999998,-0.8817799999999991,0.0
1795,2001-11-19,-0.611,-1.2661599999999995,-0.881969999999999,0.0
1796,2001-11-20,-0.528,-1.2601199999999997,-0.8817499999999989,0.0
1797,2001-11-21,-0.429,-1.2568799999999996,-0.881364999999999,0.0
1798,2001-11-22,-0.523,-1.2372999999999996,-0.8817699999999989,0.0
1799,2001-11-23,-0.495,-1.2147799999999995,-0.8804299999999989,0.0
1800,2001-11-26,-0.448,-1.1847599999999996,-0.878909999999999,0.0
1801,2001-11-27,-0.717,-1.1586799999999995,-0.878589999999999,0.0
1802,2001-11-28,-0.787,-1.1274999999999995,-0.8782249999999989,0.0
1803,2001-11-29,-0.884,-1.1028999999999995,-0.8784849999999989,0.0
1804,2001-11-30,-0.884,-1.0792599999999994,-0.8776499999999988,0.0
1805,2001-12-03,-0.872,-1.0651199999999994,-0.8774299999999989,0.0
1806,2001-12-04,-1.016,-1.0556999999999994,-0.878234999999999,0.0
1807,2001-12-05,-0.709,-1.0394399999999995,-0.8777749999999991,0.0
1808,2001-12-06,-0.854,-1.0268399999999993,-0.8779199999999991,0.0
1809,2001-12-07,-0.857,-1.0174199999999993,-0.8781299999999992,0.0
1810,2001-12-10,-0.882,-1.0070999999999992,-0.8787649999999992,0.0
1811,2001-12-11,-0.951,-0.9966999999999993,-0.8790399999999993,0.0
1812,2001-12-12,-0.81,-0.9849999999999993,-0.8783499999999992,0.0
1813,2001-12-13,-0.846,-0.9738599999999993,-0.8780699999999994,0.0
1814,2001-12-14,-0.805,-0.9598999999999992,-0.8776749999999994,0.0
1815,2001-12-17,-0.79,-0.9448799999999993,-0.8749599999999994,0.0
1816,2001-12-18,-0.817,-0.9332199999999993,-0.8733199999999993,0.0
1817,2001-12-19,-0.806,-0.9249199999999993,-0.8698799999999994,0.0
1818,2001-12-20,-0.864,-0.9208199999999992,-0.8674749999999994,0.0
1819,2001-12-21,-0.772,-0.9102199999999993,-0.8645699999999994,0.0
1820,2001-12-24,-0.757,-0.8996999999999992,-0.8622099999999994,0.0
1821,2001-12-25,-0.758,-0.8901799999999992,-0.8589399999999994,0.0
1822,2001-12-26,-0.666,-0.877479999999999,-0.8536849999999992,0.0
1823,2001-12-27,-0.711,-0.8652999999999991,-0.8477399999999993,0.0
1824,2001-12-28,-0.647,-0.854499999999999,-0.8430549999999992,0.0
1825,2001-12-31,-0.722,-0.848359999999999,-0.8383799999999992,0.0
1826,2002-01-01,-0.74,-0.8419599999999989,-0.8353799999999992,0.0
1827,2002-01-02,-0.568,-0.831479999999999,-0.8306699999999994,0.0
1828,2002-01-03,-0.543,-0.8221799999999989,-0.8257949999999994,1.0
1829,2002-01-04,-0.463,-0.8137799999999988,-0.8200249999999994,1.0
1830,2002-01-07,-0.595,-0.8032999999999988,-0.8145549999999995,1.0
1831,2002-01-08,-0.527,-0.7870799999999989,-0.8065099999999994,1.0
1832,2002-01-09,-0.567,-0.7708399999999989,-0.7987349999999995,1.0
1833,2002-01-10,-0.597,-0.759159999999999,-0.7924449999999996,1.0
1834,2002-01-11,-0.825,-0.7541599999999989,-0.7851799999999995,1.0
1835,2002-01-14,-0.645,-0.7454999999999989,-0.7778099999999997,1.0
1836,2002-01-15,-0.568,-0.731959999999999,-0.7709799999999997,1.0
1837,2002-01-16,-0.595,-0.721319999999999,-0.7657349999999997,1.0
1838,2002-01-17,-0.504,-0.7122999999999989,-0.7599349999999997,1.0
1839,2002-01-18,-0.585,-0.7060599999999989,-0.7544149999999997,1.0
1840,2002-01-21,-0.63,-0.697979999999999,-0.7503999999999997,1.0
1841,2002-01-22,-0.535,-0.692919999999999,-0.7457549999999997,1.0
1842,2002-01-23,-0.431,-0.6881999999999989,-0.7391749999999999,1.0
1843,2002-01-24,-0.381,-0.682459999999999,-0.7361599999999998,1.0
1844,2002-01-25,-0.462,-0.679579999999999,-0.7318299999999998,1.0
1845,2002-01-28,-0.447,-0.6762999999999991,-0.7265199999999998,1.0
1846,2002-01-29,-0.749,-0.6807199999999992,-0.7233149999999999,1.0
1847,2002-01-30,-0.548,-0.6830999999999992,-0.72025,1.0
1848,2002-01-31,-0.459,-0.6818199999999992,-0.7168799999999999,1.0
1849,2002-02-01,-0.566,-0.6832399999999993,-0.7153799999999998,1.0
1850,2002-02-04,-0.794,-0.6901599999999992,-0.7148349999999999,1.0
1851,2002-02-05,-0.823,-0.6922799999999992,-0.71481,1.0
1852,2002-02-06,-0.875,-0.6940399999999992,-0.715325,1.0
1853,2002-02-07,-0.867,-0.6936999999999992,-0.714865,1.0
1854,2002-02-08,-0.798,-0.6919799999999993,-0.71439,1.0
1855,2002-02-11,-0.637,-0.6872799999999992,-0.7128599999999998,1.0
1856,2002-02-12,-0.579,-0.6785399999999993,-0.7120299999999999,1.0
1857,2002-02-13,-0.524,-0.6748399999999992,-0.7110599999999999,1.0
1858,2002-02-14,-0.586,-0.6694799999999992,-0.711035,1.0
1859,2002-02-15,-0.654,-0.6654199999999993,-0.7114449999999999,1.0
1860,2002-02-18,-0.666,-0.6610999999999992,-0.7109449999999999,1.0
1861,2002-02-19,-0.777,-0.6576199999999993,-0.7107099999999998,1.0
1862,2002-02-20,-0.654,-0.6544999999999993,-0.7106899999999999,1.0
1863,2002-02-21,-0.738,-0.6523399999999994,-0.71144,1.0
1864,2002-02-22,-0.685,-0.6499399999999994,-0.7120949999999999,1.0
1865,2002-02-25,-0.614,-0.6464199999999994,-0.7125900000000001,1.0
1866,2002-02-26,-0.579,-0.6416599999999995,-0.712975,1.0
1867,2002-02-27,-0.615,-0.6378399999999994,-0.71319,1.0
1868,2002-02-28,-0.563,-0.6318199999999994,-0.71419,1.0
1869,2002-03-01,-0.378,-0.6239399999999994,-0.7142099999999999,1.0
1870,2002-03-04,-0.388,-0.6165599999999994,-0.7140949999999999,1.0
1871,2002-03-05,-0.375,-0.6088999999999994,-0.7143549999999999,1.0
1872,2002-03-06,-0.348,-0.6025399999999994,-0.713935,1.0
1873,2002-03-07,-0.215,-0.5926199999999995,-0.7121650000000002,1.0
1874,2002-03-08,-0.208,-0.5838399999999995,-0.7114300000000001,1.0
1875,2002-03-11,-0.263,-0.5746599999999994,-0.7114000000000001,1.0
1876,2002-03-12,-0.231,-0.5644799999999995,-0.7110750000000001,1.0
1877,2002-03-13,-0.295,-0.5590199999999995,-0.7106750000000001,1.0
1878,2002-03-14,-0.157,-0.5512999999999996,-0.7100750000000002,1.0
1879,2002-03-15,-0.223,-0.5464999999999995,-0.7099800000000003,1.0
1880,2002-03-18,-0.226,-0.5391199999999995,-0.7091550000000004,1.0
1881,2002-03-19,-0.254,-0.5336599999999995,-0.7082150000000003,1.0
1882,2002-03-20,-0.166,-0.5256399999999996,-0.7065800000000003,1.0
1883,2002-03-21,-0.217,-0.5180399999999995,-0.7048500000000004,1.0
1884,2002-03-22,-0.207,-0.5056799999999995,-0.7027350000000004,1.0
1885,2002-03-25,-0.294,-0.4986599999999995,-0.7009950000000005,1.0
1886,2002-03-26,-0.323,-0.4937599999999995,-0.6990200000000005,1.0
1887,2002-03-27,-0.342,-0.48869999999999947,-0.6983900000000007,1.0
1888,2002-03-28,-0.303,-0.48467999999999944,-0.6983500000000007,1.0
1889,2002-03-29,-0.327,-0.4795199999999995,-0.6974950000000006,1.0
1890,2002-04-01,-0.344,-0.47379999999999955,-0.6968000000000006,1.0
1891,2002-04-02,-0.378,-0.4706599999999995,-0.6965450000000005,1.0
1892,2002-04-03,-0.469,-0.4714199999999995,-0.6974200000000005,1.0
1893,2002-04-04,-0.433,-0.47245999999999955,-0.6986800000000004,1.0
1894,2002-04-05,-0.445,-0.47211999999999954,-0.6999950000000004,1.0
1895,2002-04-08,-0.412,-0.4714199999999995,-0.7010100000000005,1.0
1896,2002-04-09,-0.498,-0.4663999999999996,-0.7027600000000004,1.0
1897,2002-04-10,-0.394,-0.4633199999999995,-0.7039400000000005,1.0
1898,2002-04-11,-0.536,-0.46485999999999955,-0.7052750000000004,1.0
1899,2002-04-12,-0.496,-0.46345999999999954,-0.7060650000000005,1.0
1900,2002-04-15,-0.503,-0.45763999999999955,-0.7070500000000004,1.0
1901,2002-04-16,-0.328,-0.4477399999999995,-0.7065400000000004,1.0
1902,2002-04-17,-0.343,-0.4370999999999995,-0.7056950000000003,1.0
1903,2002-04-18,-0.354,-0.4268399999999995,-0.7055050000000004,1.0
1904,2002-04-19,-0.289,-0.41665999999999953,-0.7054800000000003,1.0
1905,2002-04-22,-0.367,-0.41125999999999957,-0.7053500000000003,1.0
1906,2002-04-23,-0.379,-0.40725999999999957,-0.7054650000000002,1.0
1907,2002-04-24,-0.441,-0.4055999999999995,-0.7046100000000003,1.0
1908,2002-04-25,-0.428,-0.4024399999999996,-0.7047650000000003,1.0
1909,2002-04-26,-0.465,-0.39865999999999957,-0.7050200000000004,1.0
1910,2002-04-29,-0.466,-0.39465999999999957,-0.7050450000000004,1.0
1911,2002-04-30,-0.379,-0.3866999999999996,-0.7041950000000002,1.0
1912,2002-05-01,-0.312,-0.37985999999999964,-0.7037100000000004,1.0
1913,2002-05-02,-0.313,-0.3713599999999996,-0.7033150000000004,1.0
1914,2002-05-03,-0.352,-0.36469999999999964,-0.7033300000000005,1.0
1915,2002-05-06,-0.463,-0.3616799999999996,-0.7040550000000003,1.0
1916,2002-05-07,-0.424,-0.3585799999999996,-0.7046450000000003,1.0
1917,2002-05-08,-0.247,-0.35121999999999964,-0.7046900000000004,1.0
1918,2002-05-09,-0.38,-0.34755999999999965,-0.7058900000000005,1.0
1919,2002-05-10,-0.423,-0.3484599999999996,-0.7072750000000005,1.0
1920,2002-05-13,-0.257,-0.3458399999999996,-0.7072300000000006,1.0
1921,2002-05-14,-0.157,-0.3414799999999996,-0.7073500000000006,1.0
1922,2002-05-15,-0.217,-0.3388599999999996,-0.7065800000000005,1.0
1923,2002-05-16,-0.218,-0.3389199999999996,-0.7058100000000005,1.0
1924,2002-05-17,-0.14,-0.33755999999999964,-0.7047600000000004,1.0
1925,2002-05-20,-0.256,-0.3374199999999996,-0.7045800000000004,1.0
1926,2002-05-21,-0.305,-0.3388999999999996,-0.7046850000000004,1.0
1927,2002-05-22,-0.316,-0.3393199999999995,-0.7047200000000005,1.0
1928,2002-05-23,-0.225,-0.34067999999999954,-0.7037400000000005,1.0
1929,2002-05-24,-0.262,-0.3414599999999996,-0.7020350000000005,1.0
1930,2002-05-27,-0.269,-0.34231999999999957,-0.7015100000000005,1.0
1931,2002-05-28,-0.312,-0.34347999999999956,-0.7001450000000006,1.0
1932,2002-05-29,-0.371,-0.34757999999999956,-0.6998200000000006,1.0
1933,2002-05-30,-0.4,-0.35123999999999955,-0.6999050000000006,1.0
1934,2002-05-31,-0.341,-0.3539199999999995,-0.7009000000000006,1.0
1935,2002-06-03,-0.544,-0.3589199999999995,-0.7027350000000007,1.0
1936,2002-06-04,-0.522,-0.3628999999999995,-0.7035900000000006,1.0
1937,2002-06-05,-0.452,-0.36509999999999954,-0.7038750000000006,1.0
1938,2002-06-06,-0.61,-0.3712399999999995,-0.7041450000000006,1.0
1939,2002-06-07,-0.507,-0.3748399999999995,-0.7042550000000005,1.0
1940,2002-06-10,-0.546,-0.3788799999999995,-0.7045150000000006,1.0
1941,2002-06-11,-0.614,-0.3835999999999995,-0.7057750000000006,1.0
1942,2002-06-12,-0.618,-0.3865799999999994,-0.7063550000000005,1.0
1943,2002-06-13,-0.706,-0.39203999999999944,-0.7063550000000005,1.0
1944,2002-06-14,-0.779,-0.3987199999999994,-0.7052150000000005,1.0
1945,2002-06-17,-0.643,-0.4033399999999995,-0.7043050000000005,1.0
1946,2002-06-18,-0.657,-0.40651999999999944,-0.7034400000000005,1.0
1947,2002-06-19,-0.797,-0.4145799999999995,-0.7044700000000005,1.0
1948,2002-06-20,-0.823,-0.42031999999999947,-0.7010750000000004,1.0
1949,2002-06-21,-0.795,-0.4262999999999995,-0.6969450000000004,1.0
1950,2002-06-24,-0.761,-0.4314599999999995,-0.6910050000000002,1.0
1951,2002-06-25,-0.82,-0.4412999999999995,-0.6850000000000003,1.0
1952,2002-06-26,-0.903,-0.4524999999999995,-0.6777850000000002,1.0
1953,2002-06-27,-0.804,-0.46149999999999947,-0.6712350000000002,1.0
1954,2002-06-28,-0.81,-0.47191999999999945,-0.6649550000000002,1.0
1955,2002-07-01,-0.876,-0.4820999999999994,-0.6614400000000002,1.0
1956,2002-07-02,-0.995,-0.4944199999999994,-0.6589800000000002,1.0
1957,2002-07-03,-0.985,-0.5052999999999994,-0.6562950000000004,1.0
1958,2002-07-04,-1.001,-0.5167599999999994,-0.6538800000000003,1.0
1959,2002-07-05,-0.84,-0.5242599999999995,-0.6514400000000004,1.0
1960,2002-07-08,-0.923,-0.5333999999999994,-0.6490650000000003,1.0
1961,2002-07-09,-1.042,-0.5466599999999995,-0.6469200000000004,1.0
1962,2002-07-10,-1.29,-0.5662199999999994,-0.6463950000000003,1.0
1963,2002-07-11,-1.275,-0.5854599999999994,-0.6457550000000003,1.0
1964,2002-07-12,-1.271,-0.6038399999999995,-0.6445950000000003,1.0
1965,2002-07-15,-1.367,-0.6219199999999995,-0.6437250000000002,1.0
1966,2002-07-16,-1.389,-0.6412199999999995,-0.6436700000000002,1.0
1967,2002-07-17,-1.3639999999999999,-0.6635599999999994,-0.6443850000000002,0.0
1968,2002-07-18,-1.428,-0.6845199999999992,-0.6461800000000002,0.0
1969,2002-07-19,-1.6099999999999999,-0.7082599999999992,-0.6477200000000003,0.0
1970,2002-07-22,-1.8319999999999999,-0.7397599999999993,-0.6504650000000004,0.0
1971,2002-07-23,-2.048,-0.7775799999999994,-0.6545350000000003,0.0
1972,2002-07-24,-1.737,-0.8079799999999995,-0.6567150000000004,0.0
1973,2002-07-25,-1.811,-0.8398399999999994,-0.6591700000000005,0.0
1974,2002-07-26,-1.617,-0.8693799999999993,-0.6613200000000004,0.0
1975,2002-07-29,-1.231,-0.8888799999999993,-0.6623300000000003,0.0
1976,2002-07-30,-1.271,-0.9081999999999993,-0.6633850000000002,0.0
1977,2002-07-31,-1.34,-0.9286799999999994,-0.6646250000000002,0.0
1978,2002-08-01,-1.633,-0.9568399999999994,-0.6677500000000002,0.0
1979,2002-08-02,-1.967,-0.9909399999999994,-0.6731700000000003,0.0
1980,2002-08-05,-2.126,-1.0280799999999994,-0.6782050000000003,0.0
1981,2002-08-06,-1.858,-1.0589999999999993,-0.6808050000000003,0.0
1982,2002-08-07,-1.823,-1.0880399999999992,-0.6830250000000003,0.0
1983,2002-08-08,-1.541,-1.1108599999999993,-0.6848250000000004,0.0
1984,2002-08-09,-1.5590000000000002,-1.1352199999999992,-0.6872450000000003,0.0
1985,2002-08-12,-1.576,-1.1558599999999992,-0.6897350000000003,0.0
1986,2002-08-13,-1.693,-1.1792799999999992,-0.6919750000000003,0.0
1987,2002-08-14,-1.37,-1.1976399999999991,-0.6931900000000003,0.0
1988,2002-08-15,-1.2810000000000001,-1.2110599999999991,-0.6948200000000003,0.0
1989,2002-08-16,-1.18,-1.2245199999999992,-0.6962350000000004,0.0
1990,2002-08-19,-1.16,-1.2367999999999992,-0.6968650000000004,0.0
1991,2002-08-20,-1.309,-1.2506999999999993,-0.6994700000000003,0.0
1992,2002-08-21,-1.191,-1.2621599999999993,-0.7020900000000003,0.0
1993,2002-08-22,-1.061,-1.269259999999999,-0.7040550000000003,0.0
1994,2002-08-23,-1.225,-1.2781799999999988,-0.7071500000000003,0.0
1995,2002-08-26,-1.217,-1.289659999999999,-0.7101800000000005,0.0
1996,2002-08-27,-1.194,-1.3003999999999991,-0.7135100000000004,0.0
1997,2002-08-28,-1.409,-1.3126399999999991,-0.7184100000000003,0.0
1998,2002-08-29,-1.476,-1.3256999999999994,-0.7231750000000003,0.0
1999,2002-08-30,-1.393,-1.3376599999999994,-0.7276650000000003,0.0
2000,2002-09-02,-1.393,-1.3502999999999994,-0.7323900000000003,0.0
2001,2002-09-03,-1.899,-1.3718799999999995,-0.7383000000000003,0.0
2002,2002-09-04,-1.751,-1.3888399999999996,-0.7431200000000002,0.0
2003,2002-09-05,-1.8980000000000001,-1.4107199999999995,-0.7481900000000004,0.0
2004,2002-09-06,-1.5899999999999999,-1.4263199999999996,-0.7517200000000004,0.0
2005,2002-09-09,-1.573,-1.4402599999999992,-0.7552250000000004,0.0
2006,2002-09-10,-1.562,-1.4515999999999991,-0.7579550000000005,0.0
2007,2002-09-11,-1.5070000000000001,-1.4620399999999991,-0.7619450000000004,0.0
2008,2002-09-12,-1.709,-1.4761999999999993,-0.7662200000000005,0.0
2009,2002-09-13,-1.607,-1.4915399999999992,-0.7699700000000004,0.0
2010,2002-09-16,-1.6,-1.5050799999999989,-0.7735600000000004,0.0
2011,2002-09-17,-1.7770000000000001,-1.519779999999999,-0.7776900000000003,0.0
2012,2002-09-18,-1.7530000000000001,-1.5290399999999988,-0.7824050000000002,0.0
2013,2002-09-19,-2.012,-1.5437799999999988,-0.7882350000000002,0.0
2014,2002-09-20,-1.942,-1.5571999999999986,-0.7939200000000003,0.0
2015,2002-09-23,-2.052,-1.5708999999999986,-0.8002300000000002,0.0
2016,2002-09-24,-2.146,-1.5860399999999988,-0.8068750000000001,0.0
2017,2002-09-25,-1.924,-1.5972399999999987,-0.8124650000000001,0.0
2018,2002-09-26,-1.812,-1.6049199999999988,-0.8172050000000002,0.0
2019,2002-09-27,-2.082,-1.6143599999999987,-0.8237550000000001,0.0
2020,2002-09-30,-2.366,-1.6250399999999987,-0.8318000000000002,0.0
2021,2002-10-01,-1.911,-1.6222999999999987,-0.8375650000000001,0.0
2022,2002-10-02,-2.028,-1.628119999999999,-0.8443750000000001,0.0
2023,2002-10-03,-2.124,-1.6343799999999988,-0.8514400000000001,0.0
2024,2002-10-04,-2.177,-1.6455799999999987,-0.85909,0.0
2025,2002-10-07,-2.367,-1.668299999999999,-0.867315,0.0
