,date,PE_RATIO,BEST_PE_RATIO,LBUSYW Index,S&P 500,PE_YLD,BEST_PE_YLD,PE_spread,BEST_PE_spread
8861,2014-05-07,17.4433,15.9201,0.0228,3392.1,0.05732860181273039,0.06281367579349376,0.03452860181273039,0.040013675793493755
8862,2014-05-08,17.4213,15.8944,0.0227,3388.29,0.057400997629338806,0.06291524058788,0.0347009976293388,0.04021524058788001
8863,2014-05-09,17.4476,15.921,0.0228,3394.05,0.05731447305073477,0.06281012499214873,0.03451447305073477,0.04001012499214873
8864,2014-05-10,17.4476,15.921,0.0228,3394.05,0.05731447305073477,0.06281012499214873,0.03451447305073477,0.04001012499214873
8865,2014-05-11,17.4476,15.921,0.0228,3394.05,0.05731447305073477,0.06281012499214873,0.03451447305073477,0.04001012499214873
8866,2014-05-12,17.615,16.0739,0.0231,3427.01,0.05676979846721544,0.062212655298340795,0.03366979846721545,0.03911265529834079
8867,2014-05-13,17.6224,16.0801,0.0228,3429.3,0.05674595968767024,0.06218866798092051,0.03394595968767024,0.03938866798092051
8868,2014-05-14,17.5394,16.0039,0.0223,3413.84,0.057014493084141984,0.06248476933747398,0.034714493084141984,0.04018476933747398
8869,2014-05-15,17.3752,15.854,0.022099999999999998,3382.52,0.05755329435056863,0.06307556452630252,0.035453294350568626,0.04097556452630252
8870,2014-05-16,17.4403,15.9153,0.0223,3395.21,0.057338463214508924,0.06283262018309425,0.03503846321450892,0.04053262018309425
8871,2014-05-17,17.4403,15.9153,0.0223,3395.21,0.057338463214508924,0.06283262018309425,0.03503846321450892,0.04053262018309425
8872,2014-05-18,17.4403,15.9153,0.0223,3395.21,0.057338463214508924,0.06283262018309425,0.03503846321450892,0.04053262018309425
8873,2014-05-19,17.5072,15.9756,0.0223,3408.52,0.057119356607567166,0.06259545807356218,0.034819356607567166,0.040295458073562176
8874,2014-05-20,17.3935,15.8734,0.022000000000000002,3386.48,0.057492741541380406,0.06299847543689442,0.03549274154138041,0.040998475436894416
8875,2014-05-21,17.5347,15.9987,0.0222,3414.45,0.05702977524565576,0.06250507853763118,0.03482977524565575,0.040305078537631184
8876,2014-05-22,17.5761,16.0399,0.0223,3422.99,0.05689544324395059,0.0623445283324709,0.03459544324395059,0.0400445283324709
8877,2014-05-23,17.6509,16.1083,0.0222,3437.58,0.056654334906435365,0.06207979737154138,0.03445433490643536,0.039879797371541376
8878,2014-05-24,17.6509,16.1083,0.0222,3437.58,0.056654334906435365,0.06207979737154138,0.03445433490643536,0.039879797371541376
8879,2014-05-25,17.6509,16.1083,0.0222,3437.58,0.056654334906435365,0.06207979737154138,0.03445433490643536,0.039879797371541376
8880,2014-05-26,17.6509,16.1083,0.0222,3437.58,0.056654334906435365,0.06207979737154138,0.03445433490643536,0.039879797371541376
8881,2014-05-27,17.7558,16.2062,0.022099999999999998,3458.19,0.05631962513657509,0.06170477965223187,0.03421962513657509,0.03960477965223187
8882,2014-05-28,17.7361,16.1855,0.0215,3454.88,0.05638218097552449,0.06178369528281486,0.03488218097552449,0.04028369528281486
8883,2014-05-29,17.8161,16.2725,0.0217,3473.86,0.05612900690948076,0.06145337225380242,0.03442900690948075,0.03975337225380242
8884,2014-05-30,17.8491,16.3059,0.0217,3480.29,0.05602523376528788,0.061327494955813536,0.034325233765287885,0.03962749495581354
8885,2014-05-31,17.8491,16.3059,0.0217,3480.29,0.05602523376528788,0.061327494955813536,0.034325233765287885,0.03962749495581354
8886,2014-06-01,17.8491,16.3059,0.0217,3480.29,0.05602523376528788,0.061327494955813536,0.034325233765287885,0.03962749495581354
8887,2014-06-02,17.8517,16.2813,0.022400000000000003,3483.14,0.05601707400415647,0.06142015686708063,0.033617074004156464,0.03902015686708063
8888,2014-06-03,17.8455,16.2864,0.0228,3482.0,0.05603653582135552,0.061400923469888985,0.033236535821355516,0.038600923469888984
8889,2014-06-04,17.8789,16.3198,0.0228,3489.21,0.05593185263075468,0.06127526072623439,0.03313185263075468,0.03847526072623439
8890,2014-06-05,17.9957,16.4264,0.0226,3512.21,0.05556883033169035,0.06087761164953976,0.032968830331690346,0.03827761164953976
8891,2014-06-06,18.079,16.5041,0.0228,3528.98,0.05531279384921732,0.06059100465944826,0.03251279384921732,0.037791004659448256
8892,2014-06-07,18.079,16.5041,0.0228,3528.98,0.05531279384921732,0.06059100465944826,0.03251279384921732,0.037791004659448256
8893,2014-06-08,18.079,16.5041,0.0228,3528.98,0.05531279384921732,0.06059100465944826,0.03251279384921732,0.037791004659448256
8894,2014-06-09,18.0942,16.5098,0.0229,3532.47,0.05526632843673663,0.060570085646101106,0.03236632843673663,0.03767008564610111
8895,2014-06-10,18.0896,16.5056,0.0231,3531.62,0.05528038209800106,0.06058549825513765,0.03218038209800106,0.03748549825513765
8896,2014-06-11,18.0255,16.4466,0.0231,3519.52,0.05547696319103492,0.06080284070871791,0.03237696319103492,0.037702840708717905
8897,2014-06-12,17.8977,16.3294,0.0227,3495.57,0.05587310101297932,0.06123923720406139,0.03317310101297932,0.03853923720406138
8898,2014-06-13,17.9542,16.3743,0.023,3506.58,0.05569727417540186,0.06107131297215758,0.03269727417540186,0.03807131297215758
8899,2014-06-14,17.9542,16.3743,0.023,3506.58,0.05569727417540186,0.06107131297215758,0.03269727417540186,0.03807131297215758
8900,2014-06-15,17.9542,16.3743,0.023,3506.58,0.05569727417540186,0.06107131297215758,0.03269727417540186,0.03807131297215758
8901,2014-06-16,17.9669,16.3885,0.023,3509.54,0.0556579042572731,0.06101839704670958,0.0326579042572731,0.03801839704670958
8902,2014-06-17,18.0058,16.4259,0.023399999999999997,3517.23,0.0555376600873052,0.06087946474774594,0.0321376600873052,0.037479464747745946
8903,2014-06-18,18.1447,16.5531,0.0231,3544.42,0.05511251219364332,0.06041164494868031,0.03201251219364332,0.037311644948680306
