date,b2p_z,b2p_val_spread,valuation_spread_signal
2017-06-21,-0.41350438102980963,1.375713249773642,1.0
2017-06-22,-0.7653540427739121,1.3613398245216883,1.0
2017-06-23,-0.38802144986863346,1.3760239219409152,1.0
2017-06-26,-0.9135218238330335,1.354924674871554,1.0
2017-06-27,-0.8986578894285565,1.3551653734867595,1.0
2017-06-28,-1.1167307332823875,1.3462185727991147,1.0
2017-06-29,-1.3792762458574028,1.3354716463461196,1.0
2017-06-30,-1.1954548860490835,1.3421981694187788,1.0
2017-07-03,-1.4904337241040821,1.3301484174715414,1.0
2017-07-05,-1.0271493167955716,1.3478776362192793,1.0
2017-07-06,-0.24673173698258646,1.3777458961952824,1.0
2017-07-07,-0.18513530991559224,1.3797693972400074,1.0
2017-07-10,-0.22755262793441433,1.377825576778258,1.0
2017-07-11,-0.34520327681338,1.37310181076901,1.0
2017-07-12,-0.31625641029986207,1.3738891112421638,1.0
2017-07-13,-0.4973266069912381,1.3668774765478084,1.0
2017-07-14,-0.5336673303355679,1.3652570252265528,1.0
2017-07-17,-0.3715691825556908,1.3709392074978293,1.0
2017-07-18,-0.5389616593599728,1.3645995488785558,1.0
2017-07-19,-1.0495322091531245,1.3456511959483513,1.0
2017-07-20,-0.8787234290334551,1.3515437642917072,1.0
2017-07-21,-0.5757926963744898,1.3623561472886556,1.0
2017-07-24,-0.5323338728780094,1.363826474941935,1.0
2017-07-25,-1.127614734551968,1.3417402979625317,1.0
2017-07-26,-0.6349283289912324,1.359501096796705,1.0
2017-07-27,-0.8991445861320655,1.3495574712506941,1.0
2017-07-28,-0.8619992069126088,1.3506165411440172,1.0
2017-07-31,-0.6491424015241994,1.3581823096014036,1.0
2017-08-01,-0.606267363228449,1.3594915664722216,1.0
2017-08-02,-0.2609104293905165,1.3719363654161416,1.0
2017-08-03,0.9231908323711826,1.4150660716251995,1.0
2017-08-04,0.9112769917237795,1.4146126237909828,1.0
2017-08-07,0.9324823153851131,1.4155075788832403,1.0
2017-08-08,0.7238156997407803,1.4079476315871327,1.0
2017-08-09,0.7661298422138996,1.4095001228127997,1.0
2017-08-10,1.4771159263408409,1.435741310745274,1.0
2017-08-11,1.0696901723689496,1.4206824486849725,1.0
2017-08-14,1.5580232123656137,1.4385503947308118,1.0
2017-08-15,1.3668745801653224,1.431592339291515,1.0
2017-08-16,1.514743302726494,1.4368089333048204,1.0
2017-08-17,1.5071243793879112,1.4362510010656018,1.0
2017-08-18,1.7937571595840192,1.4461312651218459,1.0
2017-08-21,1.9636190000289018,1.4524566125587832,1.0
2017-08-22,2.211808935765631,1.4614989994392582,1.0
2017-08-23,1.6850495458257098,1.4418765746271174,1.0
2017-08-24,1.3838572234322473,1.4304437351282138,1.0
2017-08-25,1.311722928296134,1.4271839773342723,1.0
2017-08-28,1.7967168223312087,1.4440518131132756,1.0
2017-08-29,1.523229934253092,1.4344482491291406,1.0
2017-08-30,1.363044153466972,1.429044019441607,1.0
2017-08-31,1.8568526272648105,1.447288197830702,1.0
2017-09-01,1.367705569444491,1.4303618761731245,1.0
2017-09-05,1.0176817859929288,1.418114784731354,1.0
2017-09-06,1.2651423991760489,1.427452359163448,1.0
2017-09-07,1.393424527443078,1.4325964784725609,1.0
2017-09-08,1.5987368701106373,1.4407298430610442,1.0
2017-09-11,1.3981059312189053,1.4340020123317696,1.0
2017-09-12,0.6055754986275341,1.405188305237185,1.0
2017-09-13,0.8580863367808308,1.4146719419758476,1.0
2017-09-14,0.20875650970097398,1.3909245076775407,1.0
2017-09-15,0.24616596655645234,1.3922787115285868,1.0
2017-09-18,0.12778000058619263,1.3880245110913356,1.0
2017-09-19,0.4031895030576469,1.398148697816226,1.0
2017-09-20,0.2744916211574507,1.3934944955129351,1.0
2017-09-21,0.2635516926168362,1.3931337590705666,1.0
2017-09-22,0.05154267714916334,1.3853616446462083,1.0
2017-09-25,0.23257309240604981,1.3919057672099617,1.0
2017-09-26,0.08513315079238686,1.3864823170062737,1.0
2017-09-27,0.12438745209032312,1.3880269977519133,1.0
2017-09-28,1.580978005886308,1.4420197451539771,1.0
2017-09-29,1.2946320077497548,1.431960320514627,1.0
2017-10-02,1.6066469217803045,1.4442296836265092,1.0
2017-10-03,1.4376144709494916,1.4385562510877372,1.0
2017-10-04,1.431814211345857,1.438951796720246,1.0
2017-10-05,1.0437336911027073,1.424795986701213,1.0
2017-10-06,0.893356592537249,1.4194807884758316,1.0
2017-10-09,0.8688482901192426,1.4188696373123033,1.0
2017-10-10,0.7437411203543218,1.414404818981835,1.0
2017-10-11,0.8303050165071342,1.4179063991624776,1.0
2017-10-12,1.0914220441139526,1.4281351746161213,1.0
2017-10-13,0.8993679483574137,1.4210489149966299,1.0
2017-10-16,0.7450209138350098,1.4154365908210527,1.0
2017-10-17,0.7778948555541771,1.4168398610633104,1.0
2017-10-18,0.9022834470469082,1.4217786229525524,1.0
2017-10-19,1.206779027096435,1.433783277744373,1.0
2017-10-20,1.4259031539789366,1.4426767992420466,1.0
2017-10-23,1.6596320570716614,1.4523800518078016,1.0
2017-10-24,1.5369630302774333,1.448255913775406,1.0
2017-10-25,1.7046637485058314,1.4555896980949186,1.0
2017-10-26,1.906879951382569,1.464511864037656,1.0
2017-10-27,2.01284709716099,1.469781341454305,1.0
2017-10-30,2.277506484879871,1.4819720397621166,1.0
2017-10-31,2.2038496659712794,1.4806038983707996,0.0
2017-11-01,2.1213565703938158,1.4786561220821457,0.0
2017-11-02,1.6545676438995498,1.4601888348482739,0.0
2017-11-03,1.7970510585183963,1.4671291807054065,0.0
2017-11-06,1.1479821398560197,1.4403033450303608,1.0
2017-11-07,1.31492550218903,1.4476876264753638,1.0
2017-11-08,1.427577621405971,1.452968245921162,1.0
2017-11-09,1.256412525057755,1.446034343924347,1.0
2017-11-10,1.294216849928455,1.447978449497052,1.0
2017-11-13,1.1374016177057655,1.4414638798497774,1.0
2017-11-14,1.9002784988142678,1.475072891188965,1.0
2017-11-15,1.9177383205847724,1.4769519833932614,1.0
2017-11-16,1.9438379237744665,1.4789935376389547,1.0
2017-11-17,1.4873485581350363,1.4595168625951567,1.0
2017-11-20,1.5542232635277762,1.46297038553697,1.0
2017-11-21,1.43419321039411,1.4582235812761268,1.0
2017-11-22,1.3546027769876108,1.455133991507806,1.0
2017-11-24,1.4809374551845416,1.4615088413052786,1.0
2017-11-27,1.239015316422487,1.451134427312792,1.0
2017-11-28,0.9985500818265397,1.4405559769348724,1.0
2017-11-29,0.941186028920132,1.437415944361593,1.0
2017-11-30,1.031421785812947,1.4408908629816428,1.0
2017-12-01,0.940131050310769,1.4364193635528466,1.0
2017-12-04,1.1724221616007844,1.4466432596768282,1.0
2017-12-05,1.4213629100428735,1.4574534651780706,1.0
2017-12-06,1.6806261078957003,1.4689726555133567,1.0
2017-12-07,1.2958989749706564,1.4522607189523569,1.0
2017-12-08,1.7792284287634734,1.4745233078972222,1.0
2017-12-11,1.2209290768989522,1.45002426186151,1.0
2017-12-12,1.7718180684125124,1.4756537944437431,1.0
2017-12-13,1.7510664915569285,1.4757599465558124,1.0
2017-12-14,1.3503973990402225,1.4581264060310037,1.0
2017-12-15,0.865229283946399,1.436175378008584,1.0
2017-12-18,0.8997029592949064,1.4381046104416613,1.0
2017-12-19,0.9880661785770432,1.4424608405230375,1.0
2017-12-20,0.777486101093554,1.4329479851065616,1.0
2017-12-21,0.8218987812759261,1.4351568024145749,1.0
2017-12-22,0.692532285868659,1.429399330602864,1.0
2017-12-26,0.8941076910401897,1.4390782959775579,1.0
2017-12-27,0.484743361552598,1.420254652854996,1.0
2017-12-28,0.4514925122904854,1.4188788268828398,1.0
2017-12-29,0.7378367519384625,1.4324708276420088,1.0
2018-01-02,0.14526460608343522,1.4050270151294453,1.0
2018-01-03,0.07499033339558166,1.4018830106279463,1.0
2018-01-04,0.08197628890348706,1.4023818821507,1.0
2018-01-05,0.18670857638653995,1.4073577362180285,1.0
2018-01-08,0.14711281438059537,1.4056091034132692,1.0
2018-01-09,0.23914550632332748,1.4099864889043654,1.0
2018-01-10,0.19198628664461628,1.4078952787719476,1.0
2018-01-11,-0.6033551269883303,1.3710408948603614,1.0
2018-01-12,-0.40638159583006156,1.3802535008490806,1.0
2018-01-16,-0.10296911672331971,1.3943499850499304,1.0
2018-01-17,0.28361139470029173,1.4124666385966207,1.0
2018-01-18,0.4722839586387825,1.4214741097950305,1.0
2018-01-19,0.509900975607782,1.4234622235511456,1.0
2018-01-22,0.42241965643067186,1.4197975931247289,1.0
2018-01-23,0.47663198762250747,1.4226329354029967,1.0
2018-01-24,0.5913727668814001,1.4281421994637136,1.0
2018-01-25,0.5679341025506686,1.4274105105725992,1.0
2018-01-26,0.3862771869786366,1.4197722640333779,1.0
2018-01-29,0.23662745767740145,1.413650533941138,1.0
2018-01-30,0.21750054040557926,1.4131670354273107,1.0
2018-01-31,0.38972370238397497,1.4208806997963839,1.0
2018-02-01,0.5810092213367952,1.429318586978058,1.0
2018-02-02,0.7455836150825856,1.4365676142313781,1.0
2018-02-05,0.9862899734896117,1.4469610903879893,1.0
2018-02-06,1.6161645546336671,1.4736449386953019,1.0
2018-02-07,0.6886008072624984,1.4355616351345037,1.0
2018-02-08,1.1221184467684673,1.4536697760486188,1.0
2018-02-09,0.6242503417178964,1.4336871033143488,1.0
2018-02-12,-0.021836301852397443,1.4080331668064818,1.0
2018-02-13,0.40716447589356103,1.4254855591916418,1.0
2018-02-14,0.10181191523051042,1.413768000215921,1.0
2018-02-15,0.16044812030022268,1.416380455556011,1.0
2018-02-16,-0.06540501241553326,1.407887292185561,1.0
2018-02-20,-0.08103961181875238,1.4075274556882926,1.0
2018-02-21,-0.11369402301054127,1.4066369257196984,1.0
2018-02-22,-0.029067661734551477,1.410236503737208,1.0
2018-02-23,0.09538072619413372,1.4152639015418276,1.0
2018-02-26,0.3144402007568196,1.4238154536164926,1.0
2018-02-27,-0.09743399764429489,1.408778332394773,1.0
2018-02-28,0.2194958500113254,1.4207185183667506,1.0
2018-03-01,0.15516999215705385,1.4186350951186195,1.0
2018-03-02,-0.3454862411526933,1.4005625481864992,1.0
2018-03-05,-0.4347662152624529,1.3975076252659218,1.0
2018-03-06,-1.3190909319315074,1.3653613929894741,1.0
2018-03-07,-0.7409018419958093,1.3866498383802794,1.0
2018-03-08,-0.2264789483281408,1.405481071451069,1.0
2018-03-09,-0.7419079455042676,1.3870553644572874,1.0
2018-03-12,-0.9238423812001181,1.3806881783797185,1.0
2018-03-13,-0.5340069006373218,1.3948183802192433,1.0
2018-03-14,-0.6592464067585002,1.3904061136298544,1.0
2018-03-15,-0.45913388976352776,1.3976350735765501,1.0
2018-03-16,-0.5785176236748777,1.3933352605558749,1.0
2018-03-19,-0.5910384234145586,1.393002844181648,1.0
2018-03-20,-0.49119895914254164,1.3966292895570123,1.0
2018-03-21,-1.2527364576427602,1.3693274260501274,1.0
2018-03-22,-0.6042168197234405,1.3924996881913518,1.0
2018-03-23,-0.30068931314535235,1.4033761835139569,1.0
2018-03-26,-0.551508696234229,1.3944430757988275,1.0
2018-03-27,0.028572321537383556,1.4153974328807264,1.0
2018-03-28,0.09636581683650773,1.4180870634818912,1.0
2018-03-29,-0.3429783812940938,1.4030258189482618,1.0
2018-04-02,0.33250307106828053,1.4268395162639738,1.0
2018-04-03,-0.0726766706305585,1.4130971853202547,1.0
2018-04-04,-0.13256106109427043,1.4112775184216737,1.0
2018-04-05,-0.4099897545460381,1.4020589742417218,1.0
2018-04-06,-0.04330867173491563,1.4148223581366988,1.0
2018-04-09,-0.2360637702993151,1.4085002047458741,1.0
2018-04-10,-0.8970436946775512,1.386510735000525,1.0
2018-04-11,-0.9064184903127493,1.3862974226985503,1.0
2018-04-12,-0.8130729283444758,1.3897846416847655,1.0
2018-04-13,-0.9839506406672095,1.384458983386364,1.0
2018-04-16,-0.9825898301815904,1.3849974761832877,1.0
2018-04-17,-1.322796355498692,1.3745605247415296,1.0
2018-04-18,-1.7559800125426006,1.360984401505378,1.0
2018-04-19,-1.7265178245842026,1.3627227966634767,1.0
2018-04-20,-1.201373862893737,1.3799013359114511,1.0
2018-04-23,-1.2581986280991047,1.3781157097946946,1.0
2018-04-24,-1.871211532291264,1.358385952223508,1.0
2018-04-25,-2.120243128246807,1.3498552569816678,1.0
2018-04-26,-2.7491718942997743,1.3282777505757954,1.0
2018-04-27,-2.4329181338996797,1.3374940612738375,1.0
2018-04-30,-2.694415909120288,1.327614984627339,1.0
2018-05-01,-2.7067606645802456,1.3258642655331265,1.0
2018-05-02,-2.894291006170276,1.3176486898190691,1.0
2018-05-03,-2.731219304622315,1.3217486425043392,1.0
2018-05-04,-3.0097146953483094,1.3105992308735992,1.0
2018-05-07,-3.1605221072689678,1.3031466179030682,1.0
2018-05-08,-2.7677843256303376,1.3155198120687435,1.0
2018-05-09,-3.254444493800424,1.2949307957857843,1.0
2018-05-10,-3.200054631481746,1.2947420607587679,1.0
2018-05-11,-3.1654686183687533,1.2932555518692705,1.0
2018-05-14,-3.3681981710023665,1.282247138748009,1.0
2018-05-15,-3.285579242690643,1.2823693626686423,1.0
2018-05-16,-3.230367003625319,1.2812988979064284,1.0
2018-05-17,-3.340854683187758,1.2729355659771882,1.0
2018-05-18,-3.165526454320507,1.2766559703148272,1.0
2018-05-21,-3.335904949554679,1.264374790357142,1.0
2018-05-22,-3.1478810989426385,1.2683413220092146,1.0
2018-05-23,-2.9617095801323243,1.2730013070726798,1.0
2018-05-24,-2.7819478097202683,1.278097981635792,1.0
2018-05-25,-2.6250081975944064,1.2826751014796403,1.0
2018-05-29,-2.679081220849366,1.2769689182940676,1.0
2018-05-30,-2.7347101330656614,1.2709039674748825,1.0
2018-05-31,-2.5843395250715853,1.2754991279971066,1.0
2018-06-01,-2.6805754929675265,1.2673277218428907,1.0
2018-06-04,-2.5569160578293815,1.27077665983244,1.0
2018-06-05,-2.656255467362546,1.26225251416072,1.0
2018-06-06,-2.5760247197123887,1.2634783823425941,1.0
2018-06-07,-2.499310859576786,1.2647979974022499,1.0
