,date,mfp,d10,d1,d10-d1
52,2015-11-30,qSentiment,-0.036849714695281074,-0.02672358595558439,-0.010126128739696684
53,2015-11-30,qValue,-0.04479777907167017,-0.017736913070586394,-0.02706086600108378
54,2015-12-31,qGrowth,-0.11076415711530453,-0.06154579452371603,-0.0492183625915885
55,2015-12-31,qLV,-0.002955328505300805,-0.12495962602653188,0.12200429752123107
56,2015-12-31,qMO,-0.050542102449086086,-0.07634906449597283,0.02580696204688674
57,2015-12-31,qQuality,-0.05694470721687358,-0.10002525916531554,0.043080551948441966
58,2015-12-31,qSentiment,-0.07300506105482929,-0.09233292181599803,0.01932786076116874
59,2015-12-31,qValue,-0.04216273891236569,-0.11956908135664034,0.07740634244427465
60,2016-01-31,qGrowth,-0.009145631565292564,-0.0026457212297326302,-0.006499910335559933
61,2016-01-31,qLV,0.005883182223542449,0.0025961834007253723,0.003286998822817077
62,2016-01-31,qMO,-0.009596484940237949,0.05284558718662251,-0.062442072126860454
63,2016-01-31,qQuality,0.004720073165396541,-0.02302218098069555,0.02774225414609209
64,2016-01-31,qSentiment,0.0029395266434534715,0.00032108424562261395,0.0026184423978308576
65,2016-01-31,qValue,0.032249304584490726,-0.003627439042850556,0.03587674362734128
66,2016-02-29,qGrowth,0.0759895386245814,0.09728473337245816,-0.021295194747876764
67,2016-02-29,qLV,0.06179948176331148,0.07636637608364348,-0.014566894320332001
68,2016-02-29,qMO,0.05067310819521942,0.07965939430781294,-0.028986286112593518
69,2016-02-29,qQuality,0.0730997868938289,0.07713270084713887,-0.004032913953309972
70,2016-02-29,qSentiment,0.10238653087806354,0.06446428958617186,0.03792224129189169
71,2016-02-29,qValue,0.10131830293913299,0.07116402445818057,0.030154278480952423
72,2016-03-31,qGrowth,-0.0008676065489793578,0.07306637834387478,-0.07393398489285413
73,2016-03-31,qLV,-0.009915303983796378,0.06843461374050322,-0.0783499177242996
74,2016-03-31,qMO,-0.010780282847322374,0.05299588018449244,-0.06377616303181481
75,2016-03-31,qQuality,-0.011326928254561122,0.04152517357262046,-0.05285210182718158
76,2016-03-31,qSentiment,0.02009757266429745,0.00492832994453316,0.015169242719764291
77,2016-03-31,qValue,0.015506645950142834,0.010707840807312297,0.004798805142830537
78,2016-04-30,qGrowth,0.01877957928054161,-0.018550208026736088,0.03732978730727769
79,2016-04-30,qLV,0.009840201793434708,0.01626702723375207,-0.006426825440317361
80,2016-04-30,qMO,0.020638018176691836,-0.01034800057616741,0.030986018752859244
81,2016-04-30,qQuality,0.02103709815824828,-0.009251563050504773,0.03028866120875305
82,2016-04-30,qSentiment,0.008489019761238345,0.018577254841136467,-0.010088235079898122
83,2016-04-30,qValue,-0.04155920665647253,0.03284455309302119,-0.07440375974949373
84,2016-05-31,qGrowth,-0.02658092755255189,0.017028942160640527,-0.04360986971319242
85,2016-05-31,qLV,0.04367700637805045,0.006249164507047742,0.037427841871002704
86,2016-05-31,qMO,0.022900694395224668,-0.017497536387555038,0.04039823078277971
87,2016-05-31,qQuality,0.00807600743334534,-0.01901761233293973,0.02709361976628507
88,2016-05-31,qSentiment,-0.0010042262011945092,-0.001953610744010027,0.0009493845428155177
89,2016-05-31,qValue,0.0001395141818671901,-0.011235163314301624,0.011374677496168814
90,2016-06-30,qGrowth,0.06024590166620526,0.018537544441785764,0.0417083572244195
91,2016-06-30,qLV,-0.0017338834336613307,0.06412449941773207,-0.06585838285139341
92,2016-06-30,qMO,0.02431276643164881,0.08173203482995481,-0.057419268398305995
93,2016-06-30,qQuality,0.059460895572232345,0.05600738273031083,0.0034535128419215175
94,2016-06-30,qSentiment,0.047733425106411057,0.06615919609893049,-0.018425770992519436
95,2016-06-30,qValue,0.05434752268233887,0.06445434749926046,-0.010106824816921593
96,2016-07-31,qGrowth,-0.006058928247806004,0.0080230268579439,-0.014081955105749906
97,2016-07-31,qLV,-0.021410660873316067,0.02560367025341295,-0.047014331126729016
98,2016-07-31,qMO,-0.025650722724074194,0.03793379147662902,-0.06358451420070321
99,2016-07-31,qQuality,-0.0015978507376967865,0.011472754271541968,-0.013070605009238755
100,2016-07-31,qSentiment,0.013347221182558041,-0.0033871889024033068,0.01673441008496135
101,2016-07-31,qValue,0.01168692833974835,0.00020939311890063925,0.01147753522084771
102,2016-08-31,qGrowth,0.009597890896386713,0.027752847397782658,-0.018154956501395945
103,2016-08-31,qLV,-0.008696992243113197,0.0351683570505715,-0.0438653492936847
104,2016-08-31,qMO,0.0065160301047417785,-0.0003396955534011727,0.006855725658142952
105,2016-08-31,qQuality,0.009776661933448724,-0.008382210525958519,0.01815887245940724
106,2016-08-31,qSentiment,-0.0029711397590086834,0.007982796241758404,-0.010953936000767087
107,2016-08-31,qValue,-0.002961378529331716,0.007310354271004783,-0.010271732800336499
108,2016-09-30,qGrowth,-0.024673220690916025,-0.015850167320177813,-0.008823053370738212
109,2016-09-30,qLV,-0.016848455954706423,-0.032826328263720506,0.015977872309014082
110,2016-09-30,qMO,-0.031429770347303196,-0.01912410534688364,-0.012305665000419557
111,2016-09-30,qQuality,-0.016378582918567607,-0.005729199622648777,-0.01064938329591883
112,2016-09-30,qSentiment,0.012610698893305409,-0.04867068163968699,0.0612813805329924
113,2016-09-30,qValue,0.01271082605267331,-0.036881298280029534,0.049592124332702846
114,2016-10-31,qGrowth,0.026666697132814738,0.0692749582866923,-0.04260826115387757
115,2016-10-31,qLV,-0.004418252913136744,0.0860576840111998,-0.09047593692433654
116,2016-10-31,qMO,0.032336962523062625,0.048458492469168855,-0.01612152994610623
117,2016-10-31,qQuality,-0.007090053423345406,0.061917359002488,-0.06900741242583341
118,2016-10-31,qSentiment,0.03046949500562798,0.04740310954774076,-0.01693361454211278
119,2016-10-31,qValue,0.01815737512908826,0.00503838194972153,0.01311899317936673
120,2016-11-30,qGrowth,0.009656709515953375,0.0060541257842316645,0.0036025837317217105
121,2016-11-30,qLV,0.019402687967820305,-0.005015982210087692,0.024418670177907997
122,2016-11-30,qMO,-0.0022162339993802536,0.01544603499500333,-0.017662268994383584
123,2016-11-30,qQuality,0.009924715512030047,0.027708881392051257,-0.01778416588002121
124,2016-11-30,qSentiment,0.024487988477728734,-0.003294575986898978,0.02778256446462771
125,2016-11-30,qValue,0.0158079937945671,-0.001131560119038779,0.016939553913605878
126,2016-12-31,qGrowth,0.04303306261295671,0.034756710857730994,0.008276351755225717
127,2016-12-31,qLV,0.021628448405126496,0.05403735863382458,-0.03240891022869808
128,2016-12-31,qMO,0.02859216974453007,0.03520104033546435,-0.0066088705909342765
