,date,discount,value_weight,close
120,2016-02-08,,,1853.44
121,2016-02-08,,,1853.44
122,2016-02-08,,,1853.44
123,2016-02-08,,,1853.44
124,2016-02-08,,,1853.44
125,2016-02-09,,,1852.21
126,2016-02-09,,,1852.21
127,2016-02-09,,,1852.21
128,2016-02-09,,,1852.21
129,2016-02-09,,,1852.21
130,2016-02-10,,,1851.86
131,2016-02-10,,,1851.86
132,2016-02-10,,,1851.86
133,2016-02-10,,,1851.86
134,2016-02-10,,,1851.86
135,2016-02-11,,,1829.08
136,2016-02-11,,,1829.08
137,2016-02-11,,,1829.08
138,2016-02-11,,,1829.08
139,2016-02-11,,,1829.08
140,2016-02-12,,,1864.78
141,2016-02-12,,,1864.78
142,2016-02-12,,,1864.78
143,2016-02-12,,,1864.78
144,2016-02-12,,,1864.78
145,2016-02-16,,,1895.58
146,2016-02-16,,,1895.58
147,2016-02-16,,,1895.58
148,2016-02-16,,,1895.58
149,2016-02-16,,,1895.58
150,2016-02-17,,,1926.82
151,2016-02-17,,,1926.82
152,2016-02-17,,,1926.82
153,2016-02-17,,,1926.82
154,2016-02-17,,,1926.82
155,2016-02-18,,,1917.83
156,2016-02-18,,,1917.83
157,2016-02-18,,,1917.83
158,2016-02-18,,,1917.83
159,2016-02-18,,,1917.83
160,2016-02-19,,,1917.78
161,2016-02-19,,,1917.78
162,2016-02-19,,,1917.78
163,2016-02-19,,,1917.78
164,2016-02-19,,,1917.78
165,2016-02-22,,,1945.5
166,2016-02-22,,,1945.5
167,2016-02-22,,,1945.5
168,2016-02-22,,,1945.5
169,2016-02-22,,,1945.5
170,2016-02-23,,,1921.27
171,2016-02-23,,,1921.27
172,2016-02-23,,,1921.27
173,2016-02-23,,,1921.27
174,2016-02-23,,,1921.27
175,2016-02-24,,,1929.8
176,2016-02-24,,,1929.8
177,2016-02-24,,,1929.8
178,2016-02-24,,,1929.8
179,2016-02-24,,,1929.8
180,2016-02-25,,,1951.7
181,2016-02-25,,,1951.7
182,2016-02-25,,,1951.7
183,2016-02-25,,,1951.7
184,2016-02-25,,,1951.7
185,2016-02-26,,,1948.05
186,2016-02-26,,,1948.05
187,2016-02-26,,,1948.05
188,2016-02-26,,,1948.05
189,2016-02-26,,,1948.05
190,2016-02-29,,,1932.23
191,2016-02-29,,,1932.23
192,2016-02-29,,,1932.23
193,2016-02-29,,,1932.23
194,2016-02-29,,,1932.23
195,2016-03-01,,,1978.35
196,2016-03-01,,,1978.35
197,2016-03-01,,,1978.35
198,2016-03-01,,,1978.35
199,2016-03-01,,,1978.35
200,2016-03-02,,,1986.45
201,2016-03-02,,,1986.45
202,2016-03-02,,,1986.45
203,2016-03-02,,,1986.45
204,2016-03-02,,,1986.45
205,2016-03-03,,,1993.4
206,2016-03-03,,,1993.4
207,2016-03-03,,,1993.4
208,2016-03-03,,,1993.4
209,2016-03-03,,,1993.4
210,2016-03-04,,,1999.99
211,2016-03-04,,,1999.99
212,2016-03-04,,,1999.99
213,2016-03-04,,,1999.99
214,2016-03-04,,,1999.99
215,2016-03-07,,,2001.76
216,2016-03-07,,,2001.76
217,2016-03-07,,,2001.76
218,2016-03-07,,,2001.76
219,2016-03-07,,,2001.76
220,2016-03-08,,,1979.26
221,2016-03-08,,,1979.26
222,2016-03-08,,,1979.26
223,2016-03-08,,,1979.26
224,2016-03-08,,,1979.26
225,2016-03-09,,,1989.26
226,2016-03-09,,,1989.26
227,2016-03-09,,,1989.26
228,2016-03-09,,,1989.26
229,2016-03-09,,,1989.26
230,2016-03-10,,,1989.57
231,2016-03-10,,,1989.57
232,2016-03-10,,,1989.57
233,2016-03-10,,,1989.57
234,2016-03-10,,,1989.57
235,2016-03-11,,,2022.19
236,2016-03-11,,,2022.19
237,2016-03-11,,,2022.19
238,2016-03-11,,,2022.19
239,2016-03-11,,,2022.19
240,2016-03-14,,,2019.64
241,2016-03-14,,,2019.64
242,2016-03-14,,,2019.64
243,2016-03-14,,,2019.64
244,2016-03-14,,,2019.64
245,2016-03-15,,,2015.93
246,2016-03-15,,,2015.93
247,2016-03-15,,,2015.93
248,2016-03-15,,,2015.93
249,2016-03-15,,,2015.93
250,2016-03-16,,,2027.22
251,2016-03-16,,,2027.22
252,2016-03-16,,,2027.22
253,2016-03-16,,,2027.22
254,2016-03-16,,,2027.22
255,2016-03-17,,,2040.59
256,2016-03-17,,,2040.59
257,2016-03-17,,,2040.59
258,2016-03-17,,,2040.59
259,2016-03-17,,,2040.59
260,2016-03-18,,,2049.58
261,2016-03-18,,,2049.58
262,2016-03-18,,,2049.58
263,2016-03-18,,,2049.58
264,2016-03-18,,,2049.58
265,2016-03-21,,,2051.6
266,2016-03-21,,,2051.6
267,2016-03-21,,,2051.6
268,2016-03-21,,,2051.6
269,2016-03-21,,,2051.6
270,2016-03-22,,,2049.8
271,2016-03-22,,,2049.8
272,2016-03-22,,,2049.8
273,2016-03-22,,,2049.8
274,2016-03-22,,,2049.8
275,2016-03-23,,,2036.71
276,2016-03-23,,,2036.71
277,2016-03-23,,,2036.71
278,2016-03-23,,,2036.71
279,2016-03-23,,,2036.71
280,2016-03-24,,,2035.94
281,2016-03-24,,,2035.94
282,2016-03-24,,,2035.94
283,2016-03-24,,,2035.94
284,2016-03-24,,,2035.94
285,2016-03-28,,,2037.05
286,2016-03-28,,,2037.05
287,2016-03-28,,,2037.05
288,2016-03-28,,,2037.05
289,2016-03-28,,,2037.05
290,2016-03-29,,,2055.01
291,2016-03-29,,,2055.01
292,2016-03-29,,,2055.01
293,2016-03-29,,,2055.01
294,2016-03-29,,,2055.01
295,2016-03-30,,,2063.95
296,2016-03-30,,,2063.95
297,2016-03-30,,,2063.95
298,2016-03-30,,,2063.95
299,2016-03-30,,,2063.95
300,2016-03-31,,,2059.74
301,2016-03-31,,,2059.74
302,2016-03-31,,,2059.74
303,2016-03-31,,,2059.74
304,2016-03-31,,,2059.74
305,2016-04-01,,,2072.78
306,2016-04-01,,,2072.78
307,2016-04-01,,,2072.78
308,2016-04-01,,,2072.78
309,2016-04-01,,,2072.78
310,2016-04-04,,,2066.13
311,2016-04-04,,,2066.13
312,2016-04-04,,,2066.13
313,2016-04-04,,,2066.13
314,2016-04-04,,,2066.13
315,2016-04-05,,,2045.17
316,2016-04-05,,,2045.17
317,2016-04-05,,,2045.17
318,2016-04-05,,,2045.17
319,2016-04-05,,,2045.17
320,2016-04-06,,,2066.66
321,2016-04-06,,,2066.66
322,2016-04-06,,,2066.66
323,2016-04-06,,,2066.66
324,2016-04-06,,,2066.66
325,2016-04-07,,,2041.91
326,2016-04-07,,,2041.91
327,2016-04-07,,,2041.91
328,2016-04-07,,,2041.91
329,2016-04-07,,,2041.91
330,2016-04-08,,,2047.6
331,2016-04-08,,,2047.6
332,2016-04-08,,,2047.6
333,2016-04-08,,,2047.6
334,2016-04-08,,,2047.6
335,2016-04-11,,,2041.99
336,2016-04-11,,,2041.99
337,2016-04-11,,,2041.99
338,2016-04-11,,,2041.99
339,2016-04-11,,,2041.99
340,2016-04-12,,,2061.72
341,2016-04-12,,,2061.72
342,2016-04-12,,,2061.72
343,2016-04-12,,,2061.72
344,2016-04-12,,,2061.72
345,2016-04-13,,,2082.42
346,2016-04-13,,,2082.42
347,2016-04-13,,,2082.42
348,2016-04-13,,,2082.42
349,2016-04-13,,,2082.42
350,2016-04-14,,,2082.78
351,2016-04-14,,,2082.78
352,2016-04-14,,,2082.78
353,2016-04-14,,,2082.78
354,2016-04-14,,,2082.78
355,2016-04-15,,,2080.73
356,2016-04-15,,,2080.73
357,2016-04-15,,,2080.73
358,2016-04-15,,,2080.73
359,2016-04-15,,,2080.73
360,2016-04-18,,,2094.34
361,2016-04-18,,,2094.34
362,2016-04-18,,,2094.34
363,2016-04-18,,,2094.34
364,2016-04-18,,,2094.34
365,2016-04-19,,,2100.8
366,2016-04-19,,,2100.8
367,2016-04-19,,,2100.8
368,2016-04-19,,,2100.8
369,2016-04-19,,,2100.8
370,2016-04-20,,,2102.4
371,2016-04-20,,,2102.4
372,2016-04-20,,,2102.4
373,2016-04-20,,,2102.4
374,2016-04-20,,,2102.4
375,2016-04-21,,,2091.48
376,2016-04-21,,,2091.48
377,2016-04-21,,,2091.48
378,2016-04-21,,,2091.48
379,2016-04-21,,,2091.48
380,2016-04-22,,,2091.58
381,2016-04-22,,,2091.58
382,2016-04-22,,,2091.58
383,2016-04-22,,,2091.58
384,2016-04-22,,,2091.58
385,2016-04-25,,,2087.79
386,2016-04-25,,,2087.79
387,2016-04-25,,,2087.79
388,2016-04-25,,,2087.79
389,2016-04-25,,,2087.79
390,2016-04-26,,,2091.7
391,2016-04-26,,,2091.7
392,2016-04-26,,,2091.7
393,2016-04-26,,,2091.7
394,2016-04-26,,,2091.7
395,2016-04-27,,,2095.15
396,2016-04-27,,,2095.15
397,2016-04-27,,,2095.15
398,2016-04-27,,,2095.15
399,2016-04-27,,,2095.15
400,2016-04-28,,,2075.81
401,2016-04-28,,,2075.81
402,2016-04-28,,,2075.81
403,2016-04-28,,,2075.81
404,2016-04-28,,,2075.81
405,2016-04-29,,,2065.3
406,2016-04-29,,,2065.3
407,2016-04-29,,,2065.3
408,2016-04-29,,,2065.3
409,2016-04-29,,,2065.3
410,2016-05-02,,,2081.43
411,2016-05-02,,,2081.43
412,2016-05-02,,,2081.43
413,2016-05-02,,,2081.43
414,2016-05-02,,,2081.43
415,2016-05-03,,,2063.37
416,2016-05-03,,,2063.37
417,2016-05-03,,,2063.37
418,2016-05-03,,,2063.37
419,2016-05-03,,,2063.37
420,2016-05-04,,,2051.12
421,2016-05-04,,,2051.12
422,2016-05-04,,,2051.12
423,2016-05-04,,,2051.12
424,2016-05-04,,,2051.12
425,2016-05-05,,,2050.63
426,2016-05-05,,,2050.63
427,2016-05-05,,,2050.63
428,2016-05-05,,,2050.63
429,2016-05-05,,,2050.63
430,2016-05-06,,,2057.14
431,2016-05-06,,,2057.14
432,2016-05-06,,,2057.14
433,2016-05-06,,,2057.14
434,2016-05-06,,,2057.14
435,2016-05-09,,,2058.69
436,2016-05-09,,,2058.69
437,2016-05-09,,,2058.69
438,2016-05-09,,,2058.69
439,2016-05-09,,,2058.69
440,2016-05-10,,,2084.39
441,2016-05-10,,,2084.39
442,2016-05-10,,,2084.39
443,2016-05-10,,,2084.39
444,2016-05-10,,,2084.39
445,2016-05-11,,,2064.46
446,2016-05-11,,,2064.46
447,2016-05-11,,,2064.46
448,2016-05-11,,,2064.46
449,2016-05-11,,,2064.46
450,2016-05-12,,,2064.11
451,2016-05-12,,,2064.11
452,2016-05-12,,,2064.11
453,2016-05-12,,,2064.11
454,2016-05-12,,,2064.11
455,2016-05-13,,,2046.61
456,2016-05-13,,,2046.61
457,2016-05-13,,,2046.61
458,2016-05-13,,,2046.61
459,2016-05-13,,,2046.61
460,2016-05-16,,,2066.66
461,2016-05-16,,,2066.66
462,2016-05-16,,,2066.66
463,2016-05-16,,,2066.66
464,2016-05-16,,,2066.66
465,2016-05-17,,,2047.21
466,2016-05-17,,,2047.21
467,2016-05-17,,,2047.21
468,2016-05-17,,,2047.21
469,2016-05-17,,,2047.21
470,2016-05-18,,,2047.63
471,2016-05-18,,,2047.63
472,2016-05-18,,,2047.63
473,2016-05-18,,,2047.63
474,2016-05-18,,,2047.63
475,2016-05-19,,,2040.04
476,2016-05-19,,,2040.04
477,2016-05-19,,,2040.04
478,2016-05-19,,,2040.04
479,2016-05-19,,,2040.04
480,2016-05-20,,,2052.32
481,2016-05-20,,,2052.32
482,2016-05-20,,,2052.32
483,2016-05-20,,,2052.32
484,2016-05-20,,,2052.32
485,2016-05-23,,,2048.04
486,2016-05-23,,,2048.04
487,2016-05-23,,,2048.04
488,2016-05-23,,,2048.04
489,2016-05-23,,,2048.04
490,2016-05-24,,,2076.06
491,2016-05-24,,,2076.06
492,2016-05-24,,,2076.06
493,2016-05-24,,,2076.06
494,2016-05-24,,,2076.06
495,2016-05-25,,,2090.54
496,2016-05-25,,,2090.54
497,2016-05-25,,,2090.54
498,2016-05-25,,,2090.54
499,2016-05-25,,,2090.54
500,2016-05-26,,,2090.1
501,2016-05-26,,,2090.1
502,2016-05-26,,,2090.1
503,2016-05-26,,,2090.1
504,2016-05-26,,,2090.1
505,2016-05-27,,,2099.06
506,2016-05-27,,,2099.06
507,2016-05-27,,,2099.06
508,2016-05-27,,,2099.06
509,2016-05-27,,,2099.06
510,2016-05-31,,,2096.95
511,2016-05-31,,,2096.95
512,2016-05-31,,,2096.95
513,2016-05-31,,,2096.95
514,2016-05-31,,,2096.95
515,2016-06-01,,,2099.33
516,2016-06-01,,,2099.33
517,2016-06-01,,,2099.33
518,2016-06-01,,,2099.33
519,2016-06-01,,,2099.33
520,2016-06-02,,,2105.26
521,2016-06-02,,,2105.26
522,2016-06-02,,,2105.26
523,2016-06-02,,,2105.26
524,2016-06-02,,,2105.26
525,2016-06-03,,,2099.13
526,2016-06-03,,,2099.13
527,2016-06-03,,,2099.13
528,2016-06-03,,,2099.13
529,2016-06-03,,,2099.13
530,2016-06-06,,,2109.41
531,2016-06-06,,,2109.41
532,2016-06-06,,,2109.41
533,2016-06-06,,,2109.41
534,2016-06-06,,,2109.41
535,2016-06-07,,,2112.13
536,2016-06-07,,,2112.13
537,2016-06-07,,,2112.13
538,2016-06-07,,,2112.13
539,2016-06-07,,,2112.13
540,2016-06-08,,,2119.12
541,2016-06-08,,,2119.12
542,2016-06-08,,,2119.12
543,2016-06-08,,,2119.12
544,2016-06-08,,,2119.12
545,2016-06-09,,,2115.48
546,2016-06-09,,,2115.48
547,2016-06-09,,,2115.48
548,2016-06-09,,,2115.48
549,2016-06-09,,,2115.48
550,2016-06-10,,,2096.07
551,2016-06-10,,,2096.07
552,2016-06-10,,,2096.07
553,2016-06-10,,,2096.07
554,2016-06-10,,,2096.07
555,2016-06-13,,,2079.06
556,2016-06-13,,,2079.06
557,2016-06-13,,,2079.06
558,2016-06-13,,,2079.06
559,2016-06-13,,,2079.06
560,2016-06-14,,,2075.32
561,2016-06-14,,,2075.32
562,2016-06-14,,,2075.32
563,2016-06-14,,,2075.32
564,2016-06-14,,,2075.32
565,2016-06-15,,,2071.5
566,2016-06-15,,,2071.5
567,2016-06-15,,,2071.5
568,2016-06-15,,,2071.5
569,2016-06-15,,,2071.5
570,2016-06-16,,,2077.99
571,2016-06-16,,,2077.99
572,2016-06-16,,,2077.99
573,2016-06-16,,,2077.99
574,2016-06-16,,,2077.99
575,2016-06-17,,,2071.22
576,2016-06-17,,,2071.22
577,2016-06-17,,,2071.22
578,2016-06-17,,,2071.22
579,2016-06-17,,,2071.22
580,2016-06-20,,,2083.25
581,2016-06-20,,,2083.25
582,2016-06-20,,,2083.25
583,2016-06-20,,,2083.25
584,2016-06-20,,,2083.25
585,2016-06-21,,,2088.9
586,2016-06-21,,,2088.9
587,2016-06-21,,,2088.9
588,2016-06-21,,,2088.9
589,2016-06-21,,,2088.9
590,2016-06-22,,,2085.45
591,2016-06-22,,,2085.45
592,2016-06-22,,,2085.45
593,2016-06-22,,,2085.45
594,2016-06-22,,,2085.45
595,2016-06-23,,,2113.32
596,2016-06-23,,,2113.32
597,2016-06-23,,,2113.32
598,2016-06-23,,,2113.32
599,2016-06-23,,,2113.32
600,2016-06-24,,,2037.41
601,2016-06-24,,,2037.41
602,2016-06-24,,,2037.41
603,2016-06-24,,,2037.41
604,2016-06-24,,,2037.41
605,2016-06-27,,,2000.54
606,2016-06-27,,,2000.54
607,2016-06-27,,,2000.54
608,2016-06-27,,,2000.54
609,2016-06-27,,,2000.54
610,2016-06-28,,,2036.09
611,2016-06-28,,,2036.09
612,2016-06-28,,,2036.09
613,2016-06-28,,,2036.09
614,2016-06-28,,,2036.09
615,2016-06-29,,,2070.77
616,2016-06-29,,,2070.77
617,2016-06-29,,,2070.77
618,2016-06-29,,,2070.77
619,2016-06-29,,,2070.77
620,2016-06-30,,,2098.86
621,2016-06-30,,,2098.86
622,2016-06-30,,,2098.86
623,2016-06-30,,,2098.86
624,2016-06-30,,,2098.86
625,2016-07-01,,,2102.95
626,2016-07-01,,,2102.95
627,2016-07-01,,,2102.95
628,2016-07-01,,,2102.95
629,2016-07-01,,,2102.95
630,2016-07-05,,,2088.55
631,2016-07-05,,,2088.55
632,2016-07-05,,,2088.55
633,2016-07-05,,,2088.55
634,2016-07-05,,,2088.55
635,2016-07-06,,,2099.73
636,2016-07-06,,,2099.73
637,2016-07-06,,,2099.73
638,2016-07-06,,,2099.73
639,2016-07-06,,,2099.73
640,2016-07-07,,,2097.9
641,2016-07-07,,,2097.9
642,2016-07-07,,,2097.9
643,2016-07-07,,,2097.9
644,2016-07-07,,,2097.9
645,2016-07-08,,,2129.9
646,2016-07-08,,,2129.9
647,2016-07-08,,,2129.9
648,2016-07-08,,,2129.9
649,2016-07-08,,,2129.9
650,2016-07-11,,,2137.16
651,2016-07-11,,,2137.16
652,2016-07-11,,,2137.16
653,2016-07-11,,,2137.16
654,2016-07-11,,,2137.16
655,2016-07-12,,,2152.14
656,2016-07-12,,,2152.14
657,2016-07-12,,,2152.14
658,2016-07-12,,,2152.14
659,2016-07-12,,,2152.14
660,2016-07-13,,,2152.43
661,2016-07-13,,,2152.43
662,2016-07-13,,,2152.43
663,2016-07-13,,,2152.43
664,2016-07-13,,,2152.43
665,2016-07-14,,,2163.75
666,2016-07-14,,,2163.75
667,2016-07-14,,,2163.75
668,2016-07-14,,,2163.75
669,2016-07-14,,,2163.75
670,2016-07-15,,,2161.74
671,2016-07-15,,,2161.74
672,2016-07-15,,,2161.74
673,2016-07-15,,,2161.74
674,2016-07-15,,,2161.74
675,2016-07-18,,,2166.89
676,2016-07-18,,,2166.89
677,2016-07-18,,,2166.89
678,2016-07-18,,,2166.89
679,2016-07-18,,,2166.89
680,2016-07-19,,,2163.78
681,2016-07-19,,,2163.78
682,2016-07-19,,,2163.78
683,2016-07-19,,,2163.78
684,2016-07-19,,,2163.78
685,2016-07-20,,,2173.02
686,2016-07-20,,,2173.02
687,2016-07-20,,,2173.02
688,2016-07-20,,,2173.02
689,2016-07-20,,,2173.02
690,2016-07-21,,,2165.17
691,2016-07-21,,,2165.17
692,2016-07-21,,,2165.17
693,2016-07-21,,,2165.17
694,2016-07-21,,,2165.17
695,2016-07-22,,,2175.03
696,2016-07-22,,,2175.03
697,2016-07-22,,,2175.03
698,2016-07-22,,,2175.03
699,2016-07-22,,,2175.03
700,2016-07-25,,,2168.48
701,2016-07-25,,,2168.48
702,2016-07-25,,,2168.48
703,2016-07-25,,,2168.48
704,2016-07-25,,,2168.48
705,2016-07-26,,,2169.18
706,2016-07-26,,,2169.18
707,2016-07-26,,,2169.18
708,2016-07-26,,,2169.18
709,2016-07-26,,,2169.18
710,2016-07-27,,,2166.58
711,2016-07-27,,,2166.58
712,2016-07-27,,,2166.58
713,2016-07-27,,,2166.58
714,2016-07-27,,,2166.58
715,2016-07-28,,,2170.06
716,2016-07-28,,,2170.06
717,2016-07-28,,,2170.06
718,2016-07-28,,,2170.06
719,2016-07-28,,,2170.06
720,2016-07-29,,,2173.6
721,2016-07-29,,,2173.6
722,2016-07-29,,,2173.6
723,2016-07-29,,,2173.6
724,2016-07-29,,,2173.6
725,2016-08-01,,,2170.84
726,2016-08-01,,,2170.84
727,2016-08-01,,,2170.84
728,2016-08-01,,,2170.84
729,2016-08-01,,,2170.84
730,2016-08-02,,,2157.03
731,2016-08-02,,,2157.03
732,2016-08-02,,,2157.03
733,2016-08-02,,,2157.03
734,2016-08-02,,,2157.03
735,2016-08-03,,,2163.79
736,2016-08-03,,,2163.79
737,2016-08-03,,,2163.79
738,2016-08-03,,,2163.79
739,2016-08-03,,,2163.79
740,2016-08-04,,,2164.25
741,2016-08-04,,,2164.25
742,2016-08-04,,,2164.25
743,2016-08-04,,,2164.25
744,2016-08-04,,,2164.25
745,2016-08-05,,,2182.87
746,2016-08-05,,,2182.87
747,2016-08-05,,,2182.87
748,2016-08-05,,,2182.87
749,2016-08-05,,,2182.87
750,2016-08-08,,,2180.89
751,2016-08-08,,,2180.89
752,2016-08-08,,,2180.89
753,2016-08-08,,,2180.89
754,2016-08-08,,,2180.89
755,2016-08-09,,,2181.74
756,2016-08-09,,,2181.74
757,2016-08-09,,,2181.74
758,2016-08-09,,,2181.74
759,2016-08-09,,,2181.74
760,2016-08-10,,,2175.49
761,2016-08-10,,,2175.49
762,2016-08-10,,,2175.49
763,2016-08-10,,,2175.49
764,2016-08-10,,,2175.49
765,2016-08-11,,,2185.79
766,2016-08-11,,,2185.79
767,2016-08-11,,,2185.79
768,2016-08-11,,,2185.79
769,2016-08-11,,,2185.79
770,2016-08-12,,,2184.05
771,2016-08-12,,,2184.05
772,2016-08-12,,,2184.05
773,2016-08-12,,,2184.05
774,2016-08-12,,,2184.05
775,2016-08-15,,,2190.15
776,2016-08-15,,,2190.15
777,2016-08-15,,,2190.15
778,2016-08-15,,,2190.15
779,2016-08-15,,,2190.15
780,2016-08-16,,,2178.15
781,2016-08-16,,,2178.15
782,2016-08-16,,,2178.15
783,2016-08-16,,,2178.15
784,2016-08-16,,,2178.15
785,2016-08-17,,,2182.22
786,2016-08-17,,,2182.22
787,2016-08-17,,,2182.22
788,2016-08-17,,,2182.22
789,2016-08-17,,,2182.22
790,2016-08-18,,,2187.02
791,2016-08-18,,,2187.02
792,2016-08-18,,,2187.02
793,2016-08-18,,,2187.02
794,2016-08-18,,,2187.02
795,2016-08-19,,,2183.87
796,2016-08-19,,,2183.87
797,2016-08-19,,,2183.87
798,2016-08-19,,,2183.87
799,2016-08-19,,,2183.87
800,2016-08-22,,,2182.64
801,2016-08-22,,,2182.64
802,2016-08-22,,,2182.64
803,2016-08-22,,,2182.64
804,2016-08-22,,,2182.64
805,2016-08-23,,,2186.9
806,2016-08-23,,,2186.9
807,2016-08-23,,,2186.9
808,2016-08-23,,,2186.9
809,2016-08-23,,,2186.9
810,2016-08-24,,,2175.44
811,2016-08-24,,,2175.44
812,2016-08-24,,,2175.44
813,2016-08-24,,,2175.44
814,2016-08-24,,,2175.44
815,2016-08-25,,,2172.47
816,2016-08-25,,,2172.47
817,2016-08-25,,,2172.47
818,2016-08-25,,,2172.47
819,2016-08-25,,,2172.47
820,2016-08-26,,,2169.04
821,2016-08-26,,,2169.04
822,2016-08-26,,,2169.04
823,2016-08-26,,,2169.04
824,2016-08-26,,,2169.04
825,2016-08-29,,,2180.38
826,2016-08-29,,,2180.38
827,2016-08-29,,,2180.38
828,2016-08-29,,,2180.38
829,2016-08-29,,,2180.38
830,2016-08-30,,,2176.12
831,2016-08-30,,,2176.12
832,2016-08-30,,,2176.12
833,2016-08-30,,,2176.12
834,2016-08-30,,,2176.12
835,2016-08-31,,,2170.95
836,2016-08-31,,,2170.95
837,2016-08-31,,,2170.95
838,2016-08-31,,,2170.95
839,2016-08-31,,,2170.95
840,2016-09-01,,,2170.86
841,2016-09-01,,,2170.86
842,2016-09-01,,,2170.86
843,2016-09-01,,,2170.86
844,2016-09-01,,,2170.86
845,2016-09-02,,,2179.98
846,2016-09-02,,,2179.98
847,2016-09-02,,,2179.98
848,2016-09-02,,,2179.98
849,2016-09-02,,,2179.98
850,2016-09-06,,,2186.48
851,2016-09-06,,,2186.48
852,2016-09-06,,,2186.48
853,2016-09-06,,,2186.48
854,2016-09-06,,,2186.48
855,2016-09-07,,,2186.16
856,2016-09-07,,,2186.16
857,2016-09-07,,,2186.16
858,2016-09-07,,,2186.16
859,2016-09-07,,,2186.16
860,2016-09-08,,,2181.3
861,2016-09-08,,,2181.3
862,2016-09-08,,,2181.3
863,2016-09-08,,,2181.3
864,2016-09-08,,,2181.3
865,2016-09-09,,,2127.81
866,2016-09-09,,,2127.81
867,2016-09-09,,,2127.81
868,2016-09-09,,,2127.81
869,2016-09-09,,,2127.81
870,2016-09-12,,,2159.04
871,2016-09-12,,,2159.04
872,2016-09-12,,,2159.04
