,date,NFCI,21dma,200dma,fc_signal
2385,2004-02-27,-0.82336,-0.8091647619047619,-0.7270105500000001,1.0
2386,2004-03-01,-0.82336,-0.8105090476190477,-0.7275151,1.0
2387,2004-03-02,-0.82336,-0.8118533333333334,-0.7280196499999999,1.0
2388,2004-03-03,-0.82336,-0.813197619047619,-0.7285242000000001,1.0
2389,2004-03-04,-0.82336,-0.8145419047619048,-0.7290287499999999,1.0
2390,2004-03-05,-0.82403,-0.8159180952380952,-0.7295437,1.0
2391,2004-03-08,-0.82403,-0.8168214285714286,-0.73005865,1.0
2392,2004-03-09,-0.82403,-0.8177247619047621,-0.7305736,1.0
2393,2004-03-10,-0.82403,-0.8186280952380952,-0.73108855,1.0
2394,2004-03-11,-0.82403,-0.8195314285714285,-0.7316035000000001,1.0
2395,2004-03-12,-0.82259,-0.8203661904761906,-0.7321207,1.0
2396,2004-03-15,-0.82259,-0.8207866666666666,-0.7326379,1.0
2397,2004-03-16,-0.82259,-0.8212071428571429,-0.7331551000000001,1.0
2398,2004-03-17,-0.82259,-0.8216276190476189,-0.7336723,1.0
2399,2004-03-18,-0.82259,-0.8220480952380953,-0.7341894999999999,1.0
2400,2004-03-19,-0.81847,-0.822272380952381,-0.7346896,1.0
2401,2004-03-22,-0.81847,-0.8222057142857143,-0.7351897,1.0
2402,2004-03-23,-0.81847,-0.8221390476190477,-0.7356898,1.0
2403,2004-03-24,-0.81847,-0.8220723809523809,-0.7361899000000001,1.0
2404,2004-03-25,-0.81847,-0.8220057142857142,-0.73669,1.0
2405,2004-03-26,-0.8119,-0.8216261904761906,-0.73714995,1.0
2406,2004-03-29,-0.8119,-0.8210804761904762,-0.7376098999999999,1.0
2407,2004-03-30,-0.8119,-0.8205347619047619,-0.73806985,1.0
2408,2004-03-31,-0.8119,-0.8199890476190478,-0.7385298,1.0
2409,2004-04-01,-0.8119,-0.8194433333333334,-0.7389897499999999,1.0
2410,2004-04-02,-0.80345,-0.8184952380952382,-0.7393942,1.0
2411,2004-04-05,-0.80345,-0.8175152380952381,-0.7397986499999999,1.0
2412,2004-04-06,-0.80345,-0.8165352380952381,-0.7402031000000001,1.0
2413,2004-04-07,-0.80345,-0.815555238095238,-0.74060755,1.0
2414,2004-04-08,-0.80345,-0.8145752380952382,-0.741012,1.0
2415,2004-04-09,-0.7924,-0.8130690476190477,-0.74134635,1.0
2416,2004-04-12,-0.7924,-0.8116314285714287,-0.7416807,1.0
2417,2004-04-13,-0.7924,-0.8101938095238095,-0.74201505,1.0
2418,2004-04-14,-0.7924,-0.8087561904761904,-0.7423494,1.0
2419,2004-04-15,-0.7924,-0.8073185714285716,-0.7426837499999999,1.0
2420,2004-04-16,-0.7789,-0.8052380952380952,-0.7429427,1.0
2421,2004-04-19,-0.7789,-0.8033538095238095,-0.74320165,1.0
2422,2004-04-20,-0.7789,-0.8014695238095239,-0.7434606000000001,1.0
2423,2004-04-21,-0.7789,-0.7995852380952381,-0.74371955,1.0
2424,2004-04-22,-0.7789,-0.7977009523809523,-0.7439784999999999,1.0
2425,2004-04-23,-0.76358,-0.795087142857143,-0.7441693500000001,1.0
2426,2004-04-26,-0.76358,-0.7927861904761906,-0.7443602,1.0
2427,2004-04-27,-0.76358,-0.790485238095238,-0.7445510499999999,1.0
2428,2004-04-28,-0.76358,-0.7881842857142858,-0.7447419000000001,1.0
2429,2004-04-29,-0.76358,-0.7858833333333334,-0.7449327499999999,1.0
2430,2004-04-30,-0.74807,-0.7828438095238096,-0.7450709500000001,1.0
2431,2004-05-03,-0.74807,-0.7802066666666667,-0.74520915,1.0
2432,2004-05-04,-0.74807,-0.7775695238095239,-0.74534735,1.0
2433,2004-05-05,-0.74807,-0.774932380952381,-0.7454855499999999,1.0
2434,2004-05-06,-0.74807,-0.772295238095238,-0.74562375,1.0
2435,2004-05-07,-0.73305,-0.7689428571428572,-0.7457362000000001,1.0
2436,2004-05-10,-0.73305,-0.7661166666666668,-0.7458486499999999,1.0
2437,2004-05-11,-0.73305,-0.7632904761904762,-0.7459611000000002,1.0
2438,2004-05-12,-0.73305,-0.7604642857142857,-0.74607355,1.0
2439,2004-05-13,-0.73305,-0.7576380952380953,-0.746186,1.0
2440,2004-05-14,-0.72026,-0.7542028571428572,-0.7462854499999999,1.0
2441,2004-05-17,-0.72026,-0.7514104761904762,-0.7463849,1.0
2442,2004-05-18,-0.72026,-0.7486180952380953,-0.74648435,1.0
2443,2004-05-19,-0.72026,-0.7458257142857143,-0.7465838000000001,0.0
2444,2004-05-20,-0.72026,-0.7430333333333333,-0.7466832499999999,0.0
2445,2004-05-21,-0.7101,-0.7397571428571429,-0.7467822500000001,0.0
2446,2004-05-24,-0.7101,-0.7372104761904762,-0.7468812499999999,0.0
2447,2004-05-25,-0.7101,-0.7346638095238096,-0.74698025,0.0
2448,2004-05-26,-0.7101,-0.7321171428571428,-0.7470792499999999,0.0
2449,2004-05-27,-0.7101,-0.7295704761904762,-0.74717825,0.0
2450,2004-05-28,-0.70287,-0.7266795238095238,-0.74728195,0.0
2451,2004-05-31,-0.70287,-0.7245271428571428,-0.7473856500000001,0.0
2452,2004-06-01,-0.70287,-0.722374761904762,-0.74748935,0.0
2453,2004-06-02,-0.70287,-0.720222380952381,-0.74759305,0.0
2454,2004-06-03,-0.70287,-0.71807,-0.74769675,0.0
2455,2004-06-04,-0.69798,-0.7156847619047619,-0.7478021499999999,0.0
2456,2004-06-07,-0.69798,-0.7140147619047619,-0.7479075500000001,0.0
2457,2004-06-08,-0.69798,-0.7123447619047619,-0.7480129500000001,0.0
2458,2004-06-09,-0.69798,-0.7106747619047619,-0.74811835,0.0
2459,2004-06-10,-0.69798,-0.7090047619047619,-0.74822375,0.0
2460,2004-06-11,-0.69526,-0.707205238095238,-0.7483232,0.0
2461,2004-06-14,-0.69526,-0.7060147619047619,-0.74842265,0.0
2462,2004-06-15,-0.69526,-0.7048242857142858,-0.7485221000000002,0.0
2463,2004-06-16,-0.69526,-0.7036338095238095,-0.74862155,0.0
2464,2004-06-17,-0.69526,-0.7024433333333333,-0.7487210000000001,0.0
2465,2004-06-18,-0.6938,-0.7011833333333334,-0.7488018,0.0
2466,2004-06-21,-0.6938,-0.7004071428571429,-0.7488825999999998,0.0
2467,2004-06-22,-0.6938,-0.6996309523809524,-0.7489634,0.0
2468,2004-06-23,-0.6938,-0.6988547619047619,-0.7490442,0.0
2469,2004-06-24,-0.6938,-0.6980785714285714,-0.7491249999999999,0.0
2470,2004-06-25,-0.69419,-0.6973209523809524,-0.7491812,0.0
2471,2004-06-28,-0.69419,-0.6969076190476191,-0.7492373999999999,0.0
2472,2004-06-29,-0.69419,-0.6964942857142857,-0.7492936,0.0
2473,2004-06-30,-0.69419,-0.6960809523809524,-0.7493498000000001,0.0
2474,2004-07-01,-0.69419,-0.6956676190476191,-0.749406,0.0
2475,2004-07-02,-0.6955,-0.6953166666666666,-0.7494339999999999,0.0
2476,2004-07-05,-0.6955,-0.6951985714285714,-0.7494620000000001,0.0
2477,2004-07-06,-0.6955,-0.6950804761904762,-0.74949,0.0
2478,2004-07-07,-0.6955,-0.6949623809523809,-0.7495179999999999,0.0
2479,2004-07-08,-0.6955,-0.6948442857142857,-0.749546,0.0
2480,2004-07-09,-0.69749,-0.6948209523809523,-0.74954485,0.0
2481,2004-07-12,-0.69749,-0.6949271428571429,-0.7495436999999999,0.0
2482,2004-07-13,-0.69749,-0.6950333333333334,-0.7495425499999999,0.0
2483,2004-07-14,-0.69749,-0.6951395238095238,-0.7495414000000001,0.0
2484,2004-07-15,-0.69749,-0.6952457142857144,-0.74954025,0.0
2485,2004-07-16,-0.69927,-0.6954366666666667,-0.7495050000000001,0.0
2486,2004-07-19,-0.69927,-0.6956971428571428,-0.7494697499999999,0.0
2487,2004-07-20,-0.69927,-0.695957619047619,-0.7494345,0.0
2488,2004-07-21,-0.69927,-0.6962180952380953,-0.7493992499999999,0.0
2489,2004-07-22,-0.69927,-0.6964785714285715,-0.749364,0.0
2490,2004-07-23,-0.7013,-0.6968357142857142,-0.7492990500000001,0.0
2491,2004-07-26,-0.7013,-0.6971742857142857,-0.7492341,0.0
2492,2004-07-27,-0.7013,-0.6975128571428572,-0.7491691500000001,0.0
2493,2004-07-28,-0.7013,-0.6978514285714286,-0.7491042,0.0
2494,2004-07-29,-0.7013,-0.69819,-0.74903925,0.0
2495,2004-07-30,-0.70339,-0.6986280952380953,-0.7489566000000001,0.0
2496,2004-08-02,-0.70339,-0.6990038095238096,-0.74887395,0.0
2497,2004-08-03,-0.70339,-0.6993795238095237,-0.7487913,0.0
2498,2004-08-04,-0.70339,-0.6997552380952381,-0.7487086500000001,0.0
2499,2004-08-05,-0.70339,-0.7001309523809524,-0.748626,0.0
2500,2004-08-06,-0.70458,-0.7005633333333334,-0.7485271499999999,0.0
2501,2004-08-09,-0.70458,-0.7009009523809524,-0.7484283,0.0
2502,2004-08-10,-0.70458,-0.7012385714285715,-0.74832945,0.0
2503,2004-08-11,-0.70458,-0.7015761904761905,-0.7482306,0.0
2504,2004-08-12,-0.70458,-0.7019138095238096,-0.74813175,0.0
2505,2004-08-13,-0.7064,-0.7023380952380952,-0.7480316499999999,0.0
2506,2004-08-16,-0.7064,-0.702677619047619,-0.74793155,0.0
2507,2004-08-17,-0.7064,-0.7030171428571429,-0.7478314500000001,0.0
2508,2004-08-18,-0.7064,-0.7033566666666667,-0.74773135,0.0
2509,2004-08-19,-0.7064,-0.7036961904761905,-0.74763125,0.0
2510,2004-08-20,-0.70766,-0.7040957142857143,-0.7475370000000001,0.0
2511,2004-08-23,-0.70766,-0.7043985714285714,-0.74744275,0.0
2512,2004-08-24,-0.70766,-0.7047014285714286,-0.7473485000000001,0.0
2513,2004-08-25,-0.70766,-0.7050042857142857,-0.74725425,0.0
2514,2004-08-26,-0.70766,-0.7053071428571429,-0.7471599999999999,0.0
2515,2004-08-27,-0.70867,-0.7056580952380953,-0.7470771500000001,0.0
2516,2004-08-30,-0.70867,-0.7059095238095238,-0.7469942999999999,0.0
2517,2004-08-31,-0.70867,-0.7061609523809523,-0.74691145,0.0
2518,2004-09-01,-0.70867,-0.706412380952381,-0.7468286000000001,0.0
2519,2004-09-02,-0.70867,-0.7066638095238096,-0.7467457500000001,0.0
2520,2004-09-03,-0.70829,-0.7068971428571429,-0.7466678,0.0
2521,2004-09-06,-0.70829,-0.7070738095238096,-0.74658985,0.0
2522,2004-09-07,-0.70829,-0.7072504761904762,-0.7465119,0.0
2523,2004-09-08,-0.70829,-0.7074271428571429,-0.74643395,0.0
2524,2004-09-09,-0.70829,-0.7076038095238095,-0.746356,0.0
2525,2004-09-10,-0.7081,-0.7077714285714286,-0.74628655,0.0
2526,2004-09-13,-0.7081,-0.707852380952381,-0.7462171,0.0
2527,2004-09-14,-0.7081,-0.7079333333333333,-0.74614765,0.0
2528,2004-09-15,-0.7081,-0.7080142857142857,-0.7460782,0.0
2529,2004-09-16,-0.7081,-0.7080952380952381,-0.74600875,0.0
2530,2004-09-17,-0.7077,-0.7081571428571428,-0.74593345,0.0
2531,2004-09-20,-0.7077,-0.7081590476190476,-0.7458581500000001,0.0
2532,2004-09-21,-0.7077,-0.7081609523809524,-0.7457828499999999,0.0
2533,2004-09-22,-0.7077,-0.7081628571428572,-0.7457075500000001,0.0
2534,2004-09-23,-0.7077,-0.708164761904762,-0.74563225,0.0
2535,2004-09-24,-0.70705,-0.7081357142857142,-0.7455369500000001,0.0
2536,2004-09-27,-0.70705,-0.7080585714285714,-0.74544165,0.0
2537,2004-09-28,-0.70705,-0.7079814285714285,-0.7453463499999999,0.0
2538,2004-09-29,-0.70705,-0.7079042857142858,-0.7452510500000001,0.0
2539,2004-09-30,-0.70705,-0.7078271428571429,-0.74515575,0.0
2540,2004-10-01,-0.70624,-0.7077114285714285,-0.7450248500000001,0.0
2541,2004-10-04,-0.70624,-0.7076138095238095,-0.74489395,0.0
2542,2004-10-05,-0.70624,-0.7075161904761904,-0.74476305,0.0
2543,2004-10-06,-0.70624,-0.7074185714285713,-0.74463215,0.0
2544,2004-10-07,-0.70624,-0.7073209523809524,-0.74450125,0.0
2545,2004-10-08,-0.70614,-0.7072185714285715,-0.7443201,0.0
2546,2004-10-11,-0.70614,-0.7071252380952381,-0.74413895,0.0
2547,2004-10-12,-0.70614,-0.7070319047619047,-0.7439578,0.0
2548,2004-10-13,-0.70614,-0.7069385714285714,-0.7437766499999999,0.0
2549,2004-10-14,-0.70614,-0.7068452380952381,-0.7435955,0.0
2550,2004-10-15,-0.70685,-0.7067857142857142,-0.7433517000000001,0.0
2551,2004-10-18,-0.70685,-0.7067452380952381,-0.7431078999999999,0.0
2552,2004-10-19,-0.70685,-0.706704761904762,-0.7428641,0.0
2553,2004-10-20,-0.70685,-0.7066642857142857,-0.7426203000000001,0.0
2554,2004-10-21,-0.70685,-0.7066238095238095,-0.7423764999999999,0.0
2555,2004-10-22,-0.70945,-0.7067071428571429,-0.7420762499999999,0.0
2556,2004-10-25,-0.70945,-0.7068214285714285,-0.741776,0.0
2557,2004-10-26,-0.70945,-0.7069357142857142,-0.74147575,0.0
2558,2004-10-27,-0.70945,-0.7070500000000001,-0.7411755000000001,0.0
2559,2004-10-28,-0.70945,-0.7071642857142857,-0.74087525,0.0
2560,2004-10-29,-0.7126,-0.7074285714285714,-0.740524,0.0
2561,2004-11-01,-0.7126,-0.7077314285714286,-0.7401727499999999,0.0
2562,2004-11-02,-0.7126,-0.7080342857142858,-0.7398215,0.0
2563,2004-11-03,-0.7126,-0.7083371428571429,-0.73947025,0.0
2564,2004-11-04,-0.7126,-0.7086399999999999,-0.7391190000000001,0.0
2565,2004-11-05,-0.71616,-0.7091123809523809,-0.73872415,0.0
2566,2004-11-08,-0.71616,-0.7095895238095238,-0.7383293000000001,0.0
2567,2004-11-09,-0.71616,-0.7100666666666667,-0.73793445,0.0
2568,2004-11-10,-0.71616,-0.7105438095238096,-0.7375396000000001,0.0
2569,2004-11-11,-0.71616,-0.7110209523809525,-0.7371447500000001,0.0
2570,2004-11-12,-0.72035,-0.7116976190476191,-0.7367212000000001,0.0
2571,2004-11-15,-0.72035,-0.7123404761904762,-0.7362976499999999,0.0
2572,2004-11-16,-0.72035,-0.7129833333333334,-0.7358740999999999,0.0
2573,2004-11-17,-0.72035,-0.7136261904761905,-0.7354505499999999,0.0
2574,2004-11-18,-0.72035,-0.7142690476190476,-0.7350269999999999,0.0
2575,2004-11-19,-0.7225,-0.7150142857142857,-0.7345707,0.0
2576,2004-11-22,-0.7225,-0.7156357142857144,-0.7341144,0.0
2577,2004-11-23,-0.7225,-0.7162571428571429,-0.7336581,0.0
2578,2004-11-24,-0.7225,-0.7168785714285715,-0.7332018000000001,0.0
2579,2004-11-25,-0.7225,-0.7175,-0.7327455,0.0
2580,2004-11-26,-0.72308,-0.7181490476190476,-0.73226155,0.0
2581,2004-11-29,-0.72308,-0.7186480952380953,-0.7317775999999999,0.0
2582,2004-11-30,-0.72308,-0.719147142857143,-0.73129365,0.0
2583,2004-12-01,-0.72308,-0.7196461904761906,-0.7308097000000001,0.0
2584,2004-12-02,-0.72308,-0.7201452380952381,-0.73032575,0.0
2585,2004-12-03,-0.7214,-0.7205642857142858,-0.72981595,0.0
2586,2004-12-06,-0.7214,-0.7208138095238096,-0.72930615,0.0
2587,2004-12-07,-0.7214,-0.7210633333333334,-0.72879635,0.0
2588,2004-12-08,-0.7214,-0.7213128571428571,-0.72828655,0.0
2589,2004-12-09,-0.7214,-0.721562380952381,-0.72777675,0.0
2590,2004-12-10,-0.71829,-0.7216638095238096,-0.7272480499999999,0.0
2591,2004-12-13,-0.71829,-0.7215657142857143,-0.7267193500000001,0.0
2592,2004-12-14,-0.71829,-0.721467619047619,-0.72619065,0.0
2593,2004-12-15,-0.71829,-0.7213695238095238,-0.7256619500000001,0.0
2594,2004-12-16,-0.71829,-0.7212714285714286,-0.72513325,0.0
2595,2004-12-17,-0.71342,-0.7209414285714286,-0.7245874000000001,0.0
2596,2004-12-20,-0.71342,-0.7205090476190475,-0.72404155,0.0
2597,2004-12-21,-0.71342,-0.7200766666666667,-0.7234957,0.0
2598,2004-12-22,-0.71342,-0.7196442857142857,-0.72294985,0.0
2599,2004-12-23,-0.71342,-0.7192119047619048,-0.722404,0.0
2600,2004-12-24,-0.7081,-0.7185261904761905,-0.72185215,0.0
2601,2004-12-27,-0.7081,-0.7178128571428571,-0.7213002999999999,0.0
2602,2004-12-28,-0.7081,-0.7170995238095239,-0.72074845,0.0
2603,2004-12-29,-0.7081,-0.7163861904761906,-0.7201965999999999,0.0
2604,2004-12-30,-0.7081,-0.7156728571428571,-0.7196447499999999,0.0
2605,2004-12-31,-0.70391,-0.71476,-0.7191047999999999,0.0
2606,2005-01-03,-0.70391,-0.7139271428571429,-0.71856485,0.0
2607,2005-01-04,-0.70391,-0.7130942857142857,-0.7180249000000001,0.0
2608,2005-01-05,-0.70391,-0.7122614285714286,-0.7174849499999999,0.0
2609,2005-01-06,-0.70391,-0.7114285714285714,-0.716945,0.0
2610,2005-01-07,-0.70155,-0.7104833333333334,-0.7164355,0.0
2611,2005-01-10,-0.70155,-0.7096861904761904,-0.7159260000000001,0.0
2612,2005-01-11,-0.70155,-0.7088890476190477,-0.7154164999999999,0.0
2613,2005-01-12,-0.70155,-0.7080919047619048,-0.7149069999999998,0.0
2614,2005-01-13,-0.70155,-0.7072947619047619,-0.7143974999999999,0.0
2615,2005-01-14,-0.70202,-0.70652,-0.7139456,0.0
2616,2005-01-17,-0.70202,-0.7059771428571429,-0.7134936999999999,0.0
2617,2005-01-18,-0.70202,-0.7054342857142858,-0.7130418000000001,0.0
2618,2005-01-19,-0.70202,-0.7048914285714285,-0.7125899,0.0
2619,2005-01-20,-0.70202,-0.7043485714285714,-0.712138,0.0
2620,2005-01-21,-0.70453,-0.7039252380952381,-0.71176615,0.0
2621,2005-01-24,-0.70453,-0.7037552380952381,-0.7113942999999999,0.0
2622,2005-01-25,-0.70453,-0.7035852380952381,-0.71102245,0.0
2623,2005-01-26,-0.70453,-0.7034152380952381,-0.7106506,0.0
2624,2005-01-27,-0.70453,-0.703245238095238,-0.7102787500000001,0.0
2625,2005-01-28,-0.70914,-0.7032947619047619,-0.7100065499999999,0.0
2626,2005-01-31,-0.70914,-0.7035438095238096,-0.70973435,0.0
2627,2005-02-01,-0.70914,-0.7037928571428571,-0.7094621500000001,0.0
2628,2005-02-02,-0.70914,-0.7040419047619048,-0.70918995,0.0
2629,2005-02-03,-0.70914,-0.7042909523809523,-0.7089177499999999,0.0
2630,2005-02-04,-0.71466,-0.7048028571428572,-0.7087507,0.0
2631,2005-02-07,-0.71466,-0.7054271428571428,-0.70858365,0.0
2632,2005-02-08,-0.71466,-0.7060514285714286,-0.7084166,0.0
2633,2005-02-09,-0.71466,-0.7066757142857143,-0.70824955,0.0
2634,2005-02-10,-0.71466,-0.7073,-0.7080825000000001,0.0
2635,2005-02-11,-0.71863,-0.7081133333333333,-0.7080104,1.0
2636,2005-02-14,-0.71863,-0.7089042857142857,-0.7079383,1.0
2637,2005-02-15,-0.71863,-0.7096952380952382,-0.7078662,1.0
2638,2005-02-16,-0.71863,-0.7104861904761904,-0.7077941,1.0
2639,2005-02-17,-0.71863,-0.7112771428571429,-0.707722,1.0
2640,2005-02-18,-0.71941,-0.7121052380952381,-0.70771775,1.0
2641,2005-02-21,-0.71941,-0.7128138095238095,-0.7077135,1.0
2642,2005-02-22,-0.71941,-0.713522380952381,-0.70770925,1.0
2643,2005-02-23,-0.71941,-0.7142309523809525,-0.707705,1.0
2644,2005-02-24,-0.71941,-0.7149395238095239,-0.7077007500000001,1.0
2645,2005-02-25,-0.71659,-0.7155138095238096,-0.7077332,1.0
2646,2005-02-28,-0.71659,-0.7158685714285714,-0.70776565,1.0
2647,2005-03-01,-0.71659,-0.7162233333333333,-0.7077981,1.0
2648,2005-03-02,-0.71659,-0.7165780952380952,-0.7078305500000001,1.0
2649,2005-03-03,-0.71659,-0.7169328571428571,-0.707863,1.0
2650,2005-03-04,-0.70954,-0.7169519047619047,-0.7078963500000001,1.0
2651,2005-03-07,-0.70954,-0.7167080952380952,-0.7079297,1.0
2652,2005-03-08,-0.70954,-0.7164642857142857,-0.70796305,1.0
2653,2005-03-09,-0.70954,-0.7162204761904761,-0.7079964000000001,1.0
2654,2005-03-10,-0.70954,-0.7159766666666666,-0.7080297499999999,1.0
2655,2005-03-11,-0.69915,-0.7152380952380952,-0.7080355999999999,1.0
2656,2005-03-14,-0.69915,-0.7143104761904762,-0.70804145,1.0
2657,2005-03-15,-0.69915,-0.7133828571428571,-0.7080472999999999,1.0
2658,2005-03-16,-0.69915,-0.712455238095238,-0.7080531499999999,1.0
2659,2005-03-17,-0.69915,-0.7115276190476191,-0.7080590000000001,1.0
2660,2005-03-18,-0.6857,-0.7099595238095238,-0.7080112,1.0
2661,2005-03-21,-0.6857,-0.7083542857142857,-0.7079634,1.0
2662,2005-03-22,-0.6857,-0.7067490476190477,-0.7079155999999999,0.0
2663,2005-03-23,-0.6857,-0.7051438095238095,-0.7078677999999999,0.0
2664,2005-03-24,-0.6857,-0.7035385714285715,-0.70782,0.0
2665,2005-03-25,-0.67111,-0.7012385714285714,-0.7077065499999999,0.0
2666,2005-03-28,-0.67111,-0.699072857142857,-0.7075931,0.0
2667,2005-03-29,-0.67111,-0.6969071428571428,-0.7074796500000001,0.0
2668,2005-03-30,-0.67111,-0.6947414285714286,-0.7073662000000001,0.0
2669,2005-03-31,-0.67111,-0.6925757142857142,-0.7072527500000001,0.0
2670,2005-04-01,-0.65659,-0.6897185714285714,-0.70706475,0.0
2671,2005-04-04,-0.65659,-0.687197142857143,-0.7068767499999999,0.0
2672,2005-04-05,-0.65659,-0.6846757142857143,-0.70668875,0.0
2673,2005-04-06,-0.65659,-0.6821542857142857,-0.7065007499999999,0.0
2674,2005-04-07,-0.65659,-0.6796328571428573,-0.70631275,0.0
2675,2005-04-08,-0.64316,-0.6764719047619048,-0.7060510500000001,0.0
2676,2005-04-11,-0.64316,-0.6738057142857143,-0.70578935,0.0
2677,2005-04-12,-0.64316,-0.6711395238095238,-0.70552765,0.0
2678,2005-04-13,-0.64316,-0.6684733333333333,-0.70526595,0.0
2679,2005-04-14,-0.64316,-0.6658071428571429,-0.7050042500000001,0.0
2680,2005-04-15,-0.63137,-0.6625795238095238,-0.7046736499999998,0.0
2681,2005-04-18,-0.63137,-0.659992380952381,-0.70434305,0.0
2682,2005-04-19,-0.63137,-0.6574052380952381,-0.70401245,0.0
2683,2005-04-20,-0.63137,-0.6548180952380953,-0.7036818499999999,0.0
2684,2005-04-21,-0.63137,-0.6522309523809524,-0.7033512500000001,0.0
2685,2005-04-22,-0.62184,-0.6491899999999999,-0.7029641,0.0
2686,2005-04-25,-0.62184,-0.6468438095238095,-0.70257695,0.0
2687,2005-04-26,-0.62184,-0.644497619047619,-0.7021898,0.0
2688,2005-04-27,-0.62184,-0.6421514285714286,-0.7018026500000001,0.0
2689,2005-04-28,-0.62184,-0.639805238095238,-0.7014155,0.0
2690,2005-04-29,-0.61474,-0.6371209523809525,-0.7009827,0.0
2691,2005-05-02,-0.61474,-0.6351280952380952,-0.7005499,0.0
2692,2005-05-03,-0.61474,-0.633135238095238,-0.7001170999999999,0.0
2693,2005-05-04,-0.61474,-0.631142380952381,-0.6996842999999999,0.0
2694,2005-05-05,-0.61474,-0.6291495238095238,-0.6992515,0.0
2695,2005-05-06,-0.60956,-0.62691,-0.69878235,0.0
2696,2005-05-09,-0.60956,-0.62531,-0.6983132000000001,0.0
2697,2005-05-10,-0.60956,-0.62371,-0.6978440499999999,0.0
2698,2005-05-11,-0.60956,-0.62211,-0.6973748999999999,0.0
2699,2005-05-12,-0.60956,-0.62051,-0.69690575,0.0
2700,2005-05-13,-0.60592,-0.6187366666666667,-0.69641245,0.0
2701,2005-05-16,-0.60592,-0.6175247619047619,-0.69591915,0.0
2702,2005-05-17,-0.60592,-0.6163128571428571,-0.69542585,0.0
2703,2005-05-18,-0.60592,-0.6151009523809523,-0.6949325500000001,0.0
2704,2005-05-19,-0.60592,-0.6138890476190477,-0.6944392500000001,0.0
2705,2005-05-20,-0.60429,-0.6125995238095238,-0.6939287000000001,0.0
2706,2005-05-23,-0.60429,-0.6117638095238095,-0.69341815,0.0
2707,2005-05-24,-0.60429,-0.6109280952380952,-0.6929076000000001,0.0
2708,2005-05-25,-0.60429,-0.6100923809523809,-0.69239705,0.0
2709,2005-05-26,-0.60429,-0.6092566666666667,-0.6918865,0.0
2710,2005-05-27,-0.60466,-0.6084385714285714,-0.6913714999999999,0.0
2711,2005-05-30,-0.60466,-0.6079585714285715,-0.6908565,0.0
2712,2005-05-31,-0.60466,-0.6074785714285714,-0.6903414999999999,0.0
2713,2005-06-01,-0.60466,-0.6069985714285715,-0.6898265000000001,0.0
2714,2005-06-02,-0.60466,-0.6065185714285714,-0.6893115000000001,0.0
2715,2005-06-03,-0.60535,-0.6060714285714285,-0.6887948999999999,0.0
2716,2005-06-06,-0.60535,-0.6058709523809525,-0.6882783,0.0
2717,2005-06-07,-0.60535,-0.6056704761904762,-0.6877616999999999,0.0
2718,2005-06-08,-0.60535,-0.60547,-0.6872450999999999,0.0
2719,2005-06-09,-0.60535,-0.6052695238095238,-0.6867285,0.0
2720,2005-06-10,-0.6068,-0.6051380952380951,-0.68622105,0.0
2721,2005-06-13,-0.6068,-0.60518,-0.6857136,0.0
2722,2005-06-14,-0.6068,-0.6052219047619048,-0.68520615,0.0
2723,2005-06-15,-0.6068,-0.6052638095238095,-0.6846987,0.0
2724,2005-06-16,-0.6068,-0.6053057142857143,-0.68419125,0.0
2725,2005-06-17,-0.60798,-0.6054038095238096,-0.6836906500000001,0.0
2726,2005-06-20,-0.60798,-0.6055795238095237,-0.68319005,0.0
2727,2005-06-21,-0.60798,-0.6057552380952381,-0.68268945,0.0
2728,2005-06-22,-0.60798,-0.6059309523809524,-0.68218885,0.0
2729,2005-06-23,-0.60798,-0.6061066666666667,-0.68168825,0.0
2730,2005-06-24,-0.60952,-0.6063557142857143,-0.68119735,0.0
2731,2005-06-27,-0.60952,-0.6065871428571429,-0.68070645,0.0
2732,2005-06-28,-0.60952,-0.6068185714285713,-0.6802155500000001,0.0
2733,2005-06-29,-0.60952,-0.60705,-0.6797246499999998,0.0
2734,2005-06-30,-0.60952,-0.6072814285714286,-0.67923375,0.0
2735,2005-07-01,-0.61144,-0.6076042857142857,-0.6787557,0.0
2736,2005-07-04,-0.61144,-0.6078942857142857,-0.67827765,0.0
2737,2005-07-05,-0.61144,-0.6081842857142858,-0.6777996000000001,0.0
2738,2005-07-06,-0.61144,-0.6084742857142857,-0.6773215499999999,0.0
2739,2005-07-07,-0.61144,-0.6087642857142858,-0.6768435,0.0
2740,2005-07-08,-0.61293,-0.6091252380952381,-0.67637695,0.0
2741,2005-07-11,-0.61293,-0.6094171428571429,-0.6759103999999999,0.0
2742,2005-07-12,-0.61293,-0.6097090476190477,-0.6754438500000001,0.0
2743,2005-07-13,-0.61293,-0.6100009523809524,-0.6749773,0.0
2744,2005-07-14,-0.61293,-0.6102928571428571,-0.67451075,0.0
2745,2005-07-15,-0.61585,-0.6107238095238094,-0.6740593,0.0
2746,2005-07-18,-0.61585,-0.6110985714285714,-0.6736078500000001,0.0
2747,2005-07-19,-0.61585,-0.6114733333333333,-0.6731564,0.0
2748,2005-07-20,-0.61585,-0.6118480952380951,-0.67270495,0.0
2749,2005-07-21,-0.61585,-0.6122228571428571,-0.6722535,0.0
2750,2005-07-22,-0.61777,-0.6126890476190476,-0.6718080999999999,0.0
2751,2005-07-25,-0.61777,-0.6130819047619047,-0.6713627,0.0
